start, goal, path_length, nodes_visited, time, num_evax
131 5 235, 149 5 210, 29, 2398, 0.0225686, 15
131 5 235, 149 5 210, 29, 2261, 0.00939951, 15
131 5 235, 149 5 210, 29, 2216, 0.0100794, 15
131 5 235, 149 5 210, 29, 2216, 0.0125563, 15
131 5 235, 149 5 210, 29, 2216, 0.0134124, 15
131 5 235, 149 5 210, 29, 2216, 0.0150784, 15
131 5 235, 149 5 210, 29, 2216, 0.0153871, 15
131 5 235, 149 5 210, 29, 2216, 0.0198639, 15
131 5 235, 149 5 210, 29, 2216, 0.0106988, 15
131 5 235, 149 5 210, 29, 2216, 0.0113635, 15
131 5 235, 149 5 210, 29, 2216, 0.0127719, 15
131 5 235, 149 5 210, 29, 2216, 0.0130466, 15
131 5 235, 149 5 210, 29, 2216, 0.0234577, 15
131 5 235, 149 5 210, 29, 2216, 0.0245241, 15
131 5 235, 149 5 210, 29, 2216, 0.0229568, 15
131 5 235, 149 5 210, 29, 2216, 0.0125605, 15
131 5 235, 149 5 210, 29, 2216, 0.0382963, 15
131 5 235, 149 5 210, 29, 2216, 0.0268366, 15
131 5 235, 149 5 210, 29, 2216, 0.0241656, 15
131 5 235, 149 5 210, 29, 2216, 0.0216111, 15
131 5 235, 149 5 210, 29, 2216, 0.0192409, 15
131 5 235, 149 5 210, 29, 2216, 0.0115804, 15
