start, goal, path_length, nodes_visited, time, num_evax
43 70 59, 12 5 79, 2, 5757, 0.173184, 30
43 70 59, 12 5 79, 2, 6777, 0.101509, 30
43 70 59, 12 5 79, 2, 7647, 0.113987, 30
43 70 59, 12 5 79, 2, 2, 0.000308578, 30
43 70 59, 12 5 79, 2, 2, 0.000111206, 30
43 70 59, 12 5 79, 2, 5800, 0.0779266, 30
43 70 59, 12 5 79, 2, 6164, 0.100505, 30
43 70 59, 12 5 79, 2, 8163, 0.103044, 30
43 70 59, 12 5 79, 2, 5959, 0.0689682, 30
43 70 59, 12 5 79, 2, 4790, 0.0518676, 30
43 70 59, 12 5 79, 2, 4790, 0.039729, 30
43 70 59, 12 5 79, 2, 8485, 0.154207, 30
43 70 59, 12 5 79, 2, 4905, 0.0824868, 30
43 70 59, 12 5 79, 2, 2, 8.0705e-05, 30
43 70 59, 12 5 79, 2, 2, 9.7349e-05, 30
43 70 59, 12 5 79, 2, 3930, 0.0689381, 30
43 70 59, 12 5 79, 2, 7492, 0.149989, 30
43 70 59, 12 5 79, 2, 6195, 0.0957424, 30
43 70 59, 12 5 79, 2, 8452, 0.0871357, 30
43 70 59, 12 5 79, 2, 8511, 0.128085, 30
43 70 59, 12 5 79, 2, 6331, 0.0885312, 30
43 70 59, 12 5 79, 2, 6784, 0.0828827, 30
43 70 59, 12 5 79, 2, 7064, 0.083362, 30
43 70 59, 12 5 79, 2, 8540, 0.0823826, 30
43 70 59, 12 5 79, 2, 16349, 0.203916, 30
43 70 59, 12 5 79, 2, 4907, 0.0940685, 30
43 70 59, 12 5 79, 2, 3788, 0.0670968, 30
43 70 59, 12 5 79, 2, 6823, 0.10818, 30
43 70 59, 12 5 79, 2, 6517, 0.0908559, 30
43 70 59, 12 5 79, 2, 2960, 0.0436976, 30
43 70 59, 12 5 79, 2, 4947, 0.0838484, 30
43 70 59, 12 5 79, 2, 2, 9.8151e-05, 30
43 70 59, 12 5 79, 2, 2, 0.00013955, 30
43 70 59, 12 5 79, 2, 6094, 0.0878527, 30
43 70 59, 12 5 79, 2, 7229, 0.0865133, 30
43 70 59, 12 5 79, 2, 36400, 0.408351, 30
43 70 59, 12 5 79, 2, 2, 0.000130485, 30
43 70 59, 12 5 79, 2, 2, 9.6763e-05, 30
43 70 59, 12 5 79, 2, 2, 9.8202e-05, 30
43 70 59, 12 5 79, 2, 12914, 0.146398, 30
43 70 59, 12 5 79, 2, 5197, 0.0696822, 30
43 70 59, 12 5 79, 2, 4038, 0.0558221, 30
43 70 59, 12 5 79, 2, 8306, 0.10057, 30
43 70 59, 12 5 79, 2, 7609, 0.0840384, 30
43 70 59, 12 5 79, 2, 2, 0.000114783, 30
43 70 59, 12 5 79, 2, 2, 0.000118148, 30
43 70 59, 12 5 79, 2, 7864, 0.137487, 30
43 70 59, 12 5 79, 2, 7699, 0.101824, 30
43 70 59, 12 5 79, 2, 7448, 0.0905468, 30
43 70 59, 12 5 79, 2, 2, 8.5636e-05, 30
43 70 59, 12 5 79, 2, 5355, 0.0754598, 30
43 70 59, 12 5 79, 2, 8086, 0.0872865, 30
43 70 59, 12 5 79, 2, 7257, 0.0899168, 30
43 70 59, 12 5 79, 2, 15631, 0.192267, 30
43 70 59, 12 5 79, 2, 5885, 0.0752192, 30
43 70 59, 12 5 79, 2, 7580, 0.100193, 30
43 70 59, 12 5 79, 2, 4798, 0.069588, 30
43 70 59, 12 5 79, 2, 8524, 0.106031, 30
43 70 59, 12 5 79, 2, 7032, 0.0905067, 30
43 70 59, 12 5 79, 2, 16486, 0.213811, 30
43 70 59, 12 5 79, 2, 5581, 0.0848408, 30
43 70 59, 12 5 79, 2, 2, 0.000160431, 30
43 70 59, 12 5 79, 2, 2, 0.000122236, 30
43 70 59, 12 5 79, 2, 2, 0.000288134, 30
43 70 59, 12 5 79, 2, 9842, 0.122687, 30
43 70 59, 12 5 79, 2, 4565, 0.0595869, 30
43 70 59, 12 5 79, 2, 5726, 0.0790871, 30
43 70 59, 12 5 79, 2, 11686, 0.13297, 30
43 70 59, 12 5 79, 2, 4129, 0.0543091, 30
43 70 59, 12 5 79, 2, 4543, 0.0573406, 30
43 70 59, 12 5 79, 2, 7030, 0.0971731, 30
43 70 59, 12 5 79, 2, 7509, 0.0930038, 30
43 70 59, 12 5 79, 2, 2, 0.000104734, 30
43 70 59, 12 5 79, 2, 8349, 0.107692, 30
43 70 59, 12 5 79, 2, 4199, 0.0539494, 30
43 70 59, 12 5 79, 2, 5768, 0.0866498, 30
43 70 59, 12 5 79, 2, 6022, 0.0650363, 30
43 70 59, 12 5 79, 2, 8417, 0.0972224, 30
43 70 59, 12 5 79, 2, 15477, 0.178957, 30
43 70 59, 12 5 79, 2, 5890, 0.0895968, 30
43 70 59, 12 5 79, 2, 7615, 0.138638, 30
43 70 59, 12 5 79, 2, 5530, 0.0712631, 30
43 70 59, 12 5 79, 2, 2, 9.3257e-05, 30
43 70 59, 12 5 79, 2, 2, 9.9161e-05, 30
43 70 59, 12 5 79, 2, 6519, 0.0741235, 30
43 70 59, 12 5 79, 2, 7556, 0.0870298, 30
43 70 59, 12 5 79, 2, 7798, 0.0876595, 30
43 70 59, 12 5 79, 2, 8180, 0.080612, 30
43 70 59, 12 5 79, 2, 14399, 0.16649, 30
43 70 59, 12 5 79, 2, 5432, 0.0687876, 30
43 70 59, 12 5 79, 2, 7220, 0.0888198, 30
43 70 59, 12 5 79, 2, 9798, 0.124767, 30
43 70 59, 12 5 79, 2, 4865, 0.0587988, 30
43 70 59, 12 5 79, 2, 2, 9.3878e-05, 30
43 70 59, 12 5 79, 2, 7059, 0.0905794, 30
43 70 59, 12 5 79, 2, 8315, 0.0886713, 30
43 70 59, 12 5 79, 2, 7145, 0.0929991, 30
43 70 59, 12 5 79, 2, 8543, 0.11754, 30
43 70 59, 12 5 79, 2, 11500, 0.173527, 30
43 70 59, 12 5 79, 2, 5445, 0.0769571, 30
43 70 59, 12 5 79, 2, 7877, 0.0931348, 30
43 70 59, 12 5 79, 2, 7120, 0.0992736, 30
43 70 59, 12 5 79, 2, 6947, 0.0946993, 30
43 70 59, 12 5 79, 2, 7143, 0.0866692, 30
43 70 59, 12 5 79, 2, 7059, 0.0682313, 30
43 70 59, 12 5 79, 2, 4638, 0.0632817, 30
43 70 59, 12 5 79, 2, 5036, 0.0896305, 30
43 70 59, 12 5 79, 2, 7573, 0.101619, 30
43 70 59, 12 5 79, 2, 6608, 0.0821092, 30
43 70 59, 12 5 79, 2, 5599, 0.0740955, 30
43 70 59, 12 5 79, 2, 4120, 0.0523038, 30
43 70 59, 12 5 79, 2, 8149, 0.111687, 30
43 70 59, 12 5 79, 2, 2, 0.000122867, 30
43 70 59, 12 5 79, 2, 6425, 0.130786, 30
43 70 59, 12 5 79, 2, 6559, 0.0942662, 30
43 70 59, 12 5 79, 2, 7007, 0.0918043, 30
43 70 59, 12 5 79, 2, 8564, 0.120217, 30
43 70 59, 12 5 79, 2, 6872, 0.128229, 30
43 70 59, 12 5 79, 2, 5233, 0.0736952, 30
43 70 59, 12 5 79, 2, 8290, 0.106205, 30
43 70 59, 12 5 79, 2, 5894, 0.0656709, 30
43 70 59, 12 5 79, 2, 8000, 0.10166, 30
43 70 59, 12 5 79, 2, 7434, 0.0897199, 30
43 70 59, 12 5 79, 2, 8192, 0.10327, 30
43 70 59, 12 5 79, 2, 8219, 0.0843093, 30
43 70 59, 12 5 79, 2, 8104, 0.0989831, 30
43 70 59, 12 5 79, 2, 8195, 0.108636, 30
43 70 59, 12 5 79, 2, 7871, 0.109311, 30
43 70 59, 12 5 79, 2, 8402, 0.101574, 30
43 70 59, 12 5 79, 2, 8707, 0.116068, 30
43 70 59, 12 5 79, 2, 8089, 0.11238, 30
43 70 59, 12 5 79, 2, 7661, 0.103224, 30
43 70 59, 12 5 79, 2, 8328, 0.0994257, 30
43 70 59, 12 5 79, 2, 8446, 0.099723, 30
43 70 59, 12 5 79, 2, 8572, 0.0988507, 30
43 70 59, 12 5 79, 2, 8531, 0.0938599, 30
43 70 59, 12 5 79, 2, 8671, 0.0943019, 30
43 70 59, 12 5 79, 2, 7668, 0.1037, 30
43 70 59, 12 5 79, 2, 2, 0.000101121, 30
43 70 59, 12 5 79, 2, 4001, 0.0444167, 30
43 70 59, 12 5 79, 2, 4001, 0.0574388, 30
43 70 59, 12 5 79, 2, 6515, 0.0938846, 30
43 70 59, 12 5 79, 2, 2, 0.000174442, 30
43 70 59, 12 5 79, 2, 2, 0.000125065, 30
43 70 59, 12 5 79, 2, 5008, 0.0609696, 30
43 70 59, 12 5 79, 2, 5008, 0.0641368, 30
43 70 59, 12 5 79, 2, 6943, 0.101346, 30
43 70 59, 12 5 79, 2, 8407, 0.0911596, 30
43 70 59, 12 5 79, 2, 7673, 0.102182, 30
43 70 59, 12 5 79, 2, 2, 0.000103875, 30
43 70 59, 12 5 79, 2, 6278, 0.0826409, 30
43 70 59, 12 5 79, 2, 7264, 0.0927316, 30
43 70 59, 12 5 79, 2, 8389, 0.0938684, 30
43 70 59, 12 5 79, 2, 8183, 0.117576, 30
43 70 59, 12 5 79, 2, 7568, 0.0936051, 30
43 70 59, 12 5 79, 2, 7584, 0.126657, 30
43 70 59, 12 5 79, 2, 7612, 0.0831703, 30
43 70 59, 12 5 79, 2, 8171, 0.132696, 30
43 70 59, 12 5 79, 2, 7255, 0.102984, 30
43 70 59, 12 5 79, 2, 5338, 0.0920198, 30
43 70 59, 12 5 79, 2, 7794, 0.101863, 30
43 70 59, 12 5 79, 2, 5571, 0.0725753, 30
43 70 59, 12 5 79, 2, 5707, 0.0675596, 30
43 70 59, 12 5 79, 2, 7355, 0.0938783, 30
43 70 59, 12 5 79, 2, 2, 0.000117761, 30
43 70 59, 12 5 79, 2, 4503, 0.0617796, 30
43 70 59, 12 5 79, 2, 4052, 0.0444326, 30
43 70 59, 12 5 79, 2, 7966, 0.108382, 30
43 70 59, 12 5 79, 2, 7671, 0.0859791, 30
43 70 59, 12 5 79, 2, 14729, 0.191586, 30
43 70 59, 12 5 79, 2, 4390, 0.060101, 30
43 70 59, 12 5 79, 2, 7657, 0.101104, 30
43 70 59, 12 5 79, 2, 5439, 0.0756113, 30
43 70 59, 12 5 79, 2, 7067, 0.100064, 30
43 70 59, 12 5 79, 2, 8340, 0.111132, 30
43 70 59, 12 5 79, 2, 7861, 0.0934104, 30
43 70 59, 12 5 79, 2, 7938, 0.0973474, 30
43 70 59, 12 5 79, 2, 7989, 0.0976422, 30
43 70 59, 12 5 79, 2, 8444, 0.0991977, 30
43 70 59, 12 5 79, 2, 8386, 0.108263, 30
43 70 59, 12 5 79, 2, 8365, 0.106359, 30
43 70 59, 12 5 79, 2, 8174, 0.0967772, 30
43 70 59, 12 5 79, 2, 8251, 0.109443, 30
43 70 59, 12 5 79, 2, 8443, 0.113095, 30
43 70 59, 12 5 79, 2, 7227, 0.0909306, 30
43 70 59, 12 5 79, 2, 15877, 0.206656, 30
43 70 59, 12 5 79, 2, 4724, 0.0621865, 30
43 70 59, 12 5 79, 2, 2, 0.000109172, 30
43 70 59, 12 5 79, 2, 7418, 0.130018, 30
43 70 59, 12 5 79, 2, 6001, 0.0872445, 30
43 70 59, 12 5 79, 2, 2, 9.8343e-05, 30
43 70 59, 12 5 79, 2, 14389, 0.20604, 30
43 70 59, 12 5 79, 2, 4196, 0.0671387, 30
43 70 59, 12 5 79, 2, 7155, 0.100068, 30
43 70 59, 12 5 79, 2, 7678, 0.105828, 30
43 70 59, 12 5 79, 2, 6297, 0.0866737, 30
43 70 59, 12 5 79, 2, 7485, 0.104903, 30
43 70 59, 12 5 79, 2, 2, 0.000116925, 30
43 70 59, 12 5 79, 2, 6780, 0.0845575, 30
43 70 59, 12 5 79, 2, 8552, 0.104995, 30
43 70 59, 12 5 79, 2, 8021, 0.113345, 30
43 70 59, 12 5 79, 2, 13807, 0.181109, 30
43 70 59, 12 5 79, 2, 2856, 0.0498154, 30
43 70 59, 12 5 79, 2, 2, 0.000103824, 30
43 70 59, 12 5 79, 2, 8793, 0.122426, 30
43 70 59, 12 5 79, 2, 6500, 0.0868763, 30
43 70 59, 12 5 79, 2, 6215, 0.0859506, 30
43 70 59, 12 5 79, 2, 7253, 0.0964442, 30
43 70 59, 12 5 79, 2, 7638, 0.0933867, 30
43 70 59, 12 5 79, 2, 2, 0.000502727, 30
43 70 59, 12 5 79, 2, 2, 0.000484922, 30
43 70 59, 12 5 79, 2, 3851, 0.0534793, 30
43 70 59, 12 5 79, 2, 3851, 0.0495469, 30
43 70 59, 12 5 79, 2, 7751, 0.100472, 30
43 70 59, 12 5 79, 2, 6475, 0.0865761, 30
43 70 59, 12 5 79, 2, 6918, 0.0881574, 30
43 70 59, 12 5 79, 2, 8234, 0.0963672, 30
43 70 59, 12 5 79, 2, 7980, 0.105364, 30
43 70 59, 12 5 79, 2, 6928, 0.0930567, 30
43 70 59, 12 5 79, 2, 3097, 0.0397187, 30
