start, goal, path_length, nodes_visited, time, num_evax
119 38 198, 149 5 210, 2, 7561, 0.184638, 30
119 38 198, 149 5 210, 2, 2, 8.4609e-05, 30
119 38 198, 149 5 210, 2, 2, 0.00159058, 30
119 38 198, 149 5 210, 2, 7367, 0.0857865, 30
119 38 198, 149 5 210, 2, 7093, 0.0847155, 30
119 38 198, 149 5 210, 2, 5771, 0.115124, 30
119 38 198, 149 5 210, 2, 2639, 0.0446291, 30
119 38 198, 149 5 210, 2, 2639, 0.0229567, 30
119 38 198, 149 5 210, 2, 2639, 0.0305772, 30
119 38 198, 149 5 210, 2, 2639, 0.030038, 30
119 38 198, 149 5 210, 2, 2639, 0.0294498, 30
119 38 198, 149 5 210, 2, 2639, 0.0214876, 30
119 38 198, 149 5 210, 163, 36750, 0.505311, 30
149 4 212, 149 5 210, 3, 6, 0.000183629, 30
149 4 212, 149 5 210, 3, 6, 0.000157709, 30
149 4 212, 149 5 210, 3, 5, 0.000229277, 30
149 4 212, 149 5 210, 3, 5, 0.000166143, 30
149 4 212, 149 5 210, 3, 5, 0.000178888, 30
149 4 212, 149 5 210, 3, 41832, 0.541639, 30
149 4 212, 149 5 210, 3, 5, 0.000147936, 30
149 4 212, 149 5 210, 3, 5, 0.000153127, 30
149 4 212, 149 5 210, 3, 3, 0.000120503, 30
149 4 212, 149 5 210, 3, 5, 0.000213123, 30
149 4 212, 149 5 210, 3, 35971, 0.404952, 30
149 4 212, 149 5 210, 3, 5, 0.000109122, 30
149 4 212, 149 5 210, 3, 5, 0.000201293, 30
149 4 212, 149 5 210, 3, 4, 0.000133661, 30
149 4 212, 149 5 210, 3, 20830, 0.241838, 30
149 4 212, 149 5 210, 3, 7, 0.00022323, 30
149 4 212, 149 5 210, 3, 4, 0.000193366, 30
149 4 212, 149 5 210, 3, 7, 0.000178748, 30
149 4 212, 149 5 210, 3, 8, 0.000288658, 30
149 4 212, 149 5 210, 3, 7, 0.000185786, 30
149 4 212, 149 5 210, 3, 7, 0.00036156, 30
149 4 212, 149 5 210, 3, 7, 0.000174179, 30
