start, goal, path_length, nodes_visited, time, num_evax
121 5 27, 12 5 79, 2, 2, 0.00747095, 30
121 5 27, 12 5 79, 2, 2, 0.00208944, 30
121 5 27, 12 5 79, 2, 2, 9.4559e-05, 30
121 5 27, 12 5 79, 2, 2, 0.000359976, 30
121 5 27, 12 5 79, 2, 2, 0.000109688, 30
121 5 27, 12 5 79, 2, 2, 8.8601e-05, 30
121 5 27, 12 5 79, 2, 2, 9.3177e-05, 30
121 5 27, 12 5 79, 2, 2, 8.161e-05, 30
121 5 27, 12 5 79, 2, 49931, 0.653715, 30
121 5 27, 12 5 79, 2, 18114, 0.18279, 30
121 5 27, 12 5 79, 126, 924, 0.00347607, 30
120 5 29, 12 5 79, 125, 240, 0.0021231, 30
120 5 29, 12 5 79, 109, 957, 0.00541406, 30
14 5 78, 12 5 79, 3, 14, 0.000189188, 30
14 5 78, 12 5 79, 3, 14, 0.000169595, 30
14 5 78, 12 5 79, 3, 14, 0.000113034, 30
14 5 78, 12 5 79, 3, 14, 0.000143626, 30
14 5 78, 12 5 79, 3, 15, 0.000659113, 30
14 5 78, 12 5 79, 3, 15, 0.00021452, 30
14 5 78, 12 5 79, 3, 14, 0.000146734, 30
14 5 78, 12 5 79, 3, 14, 0.000151507, 30
14 5 78, 12 5 79, 3, 14, 0.000150093, 30
14 5 78, 12 5 79, 3, 14, 0.000149941, 30
14 5 78, 12 5 79, 3, 14, 0.000245387, 30
14 5 78, 12 5 79, 3, 14, 0.000636796, 30
14 5 78, 12 5 79, 3, 14, 0.00021218, 30
14 5 78, 12 5 79, 3, 5, 0.000252918, 30
14 5 78, 12 5 79, 3, 14, 0.000146532, 30
14 5 78, 12 5 79, 3, 16, 0.000332406, 30
14 5 78, 12 5 79, 3, 17, 0.000244604, 30
14 5 78, 12 5 79, 3, 17, 0.000193441, 30
14 5 78, 12 5 79, 3, 17, 0.000667244, 30
14 5 78, 12 5 79, 3, 17, 0.000270076, 30
14 5 78, 12 5 79, 3, 6, 0.000200479, 30
14 5 78, 12 5 79, 3, 18, 0.000181265, 30
14 5 78, 12 5 79, 3, 17, 0.000184062, 30
14 5 78, 12 5 79, 3, 17, 0.000201686, 30
14 5 78, 12 5 79, 3, 17, 0.000347549, 30
14 5 78, 12 5 79, 3, 10, 0.000185487, 30
14 5 78, 12 5 79, 3, 17, 0.00015493, 30
14 5 78, 12 5 79, 3, 17, 0.000170909, 30
14 5 78, 12 5 79, 3, 17, 0.000265023, 30
14 5 78, 12 5 79, 3, 17, 0.000171646, 30
14 5 78, 12 5 79, 3, 5, 0.000126903, 30
14 5 78, 12 5 79, 3, 17, 0.000166215, 30
14 5 78, 12 5 79, 3, 17, 0.000175286, 30
14 5 78, 12 5 79, 3, 17, 0.000176641, 30
14 5 78, 12 5 79, 3, 17, 0.000172678, 30
14 5 78, 12 5 79, 3, 17, 0.000172503, 30
14 5 78, 12 5 79, 3, 17, 0.00016748, 30
14 5 78, 12 5 79, 3, 9, 0.000259952, 30
14 5 78, 12 5 79, 3, 6, 0.00013296, 30
14 5 78, 12 5 79, 3, 17, 0.000210545, 30
14 5 78, 12 5 79, 3, 17, 0.000448372, 30
14 5 78, 12 5 79, 3, 17, 0.000151965, 30
14 5 78, 12 5 79, 3, 17, 0.000123252, 30
14 5 78, 12 5 79, 3, 17, 0.000207582, 30
14 5 78, 12 5 79, 3, 17, 0.000226626, 30
14 5 78, 12 5 79, 3, 17, 0.000171378, 30
14 5 78, 12 5 79, 3, 17, 0.000161903, 30
14 5 78, 12 5 79, 3, 17, 0.000302859, 30
14 5 78, 12 5 79, 3, 17, 0.000173728, 30
14 5 78, 12 5 79, 3, 17, 0.000154545, 30
14 5 78, 12 5 79, 3, 4, 0.000119477, 30
14 5 78, 12 5 79, 3, 17, 0.000248253, 30
14 5 78, 12 5 79, 3, 17, 0.00018053, 30
14 5 78, 12 5 79, 3, 17, 0.000172581, 30
14 5 78, 12 5 79, 3, 5, 0.000135019, 30
14 5 78, 12 5 79, 3, 17, 0.000168095, 30
14 5 78, 12 5 79, 3, 17, 0.00017772, 30
14 5 78, 12 5 79, 3, 17, 0.000174852, 30
14 5 78, 12 5 79, 3, 3, 0.000148524, 30
14 5 78, 12 5 79, 3, 17, 0.000164419, 30
14 5 78, 12 5 79, 3, 17, 0.000175874, 30
14 5 78, 12 5 79, 3, 17, 0.000181434, 30
14 5 78, 12 5 79, 3, 17, 0.000192216, 30
14 5 78, 12 5 79, 3, 9, 0.000153677, 30
14 5 78, 12 5 79, 3, 17, 0.000303885, 30
14 5 78, 12 5 79, 3, 17, 0.000232057, 30
14 5 78, 12 5 79, 3, 5, 0.000141032, 30
14 5 78, 12 5 79, 3, 17, 0.000155408, 30
14 5 78, 12 5 79, 3, 17, 0.000174726, 30
14 5 78, 12 5 79, 3, 17, 0.000180458, 30
14 5 78, 12 5 79, 3, 4, 0.000115298, 30
14 5 78, 12 5 79, 3, 6, 0.0001271, 30
14 5 78, 12 5 79, 2, 8, 0.00019628, 30
14 5 78, 12 5 79, 3, 6, 0.000214529, 30
14 5 78, 12 5 79, 3, 17, 0.000485625, 30
14 5 78, 12 5 79, 3, 4, 0.000132841, 30
14 5 78, 12 5 79, 3, 6, 0.000136877, 30
14 5 78, 12 5 79, 3, 17, 0.000305679, 30
14 5 78, 12 5 79, 3, 17, 0.000152049, 30
14 5 78, 12 5 79, 3, 9, 0.000190475, 30
14 5 78, 12 5 79, 3, 16, 0.000235725, 30
14 5 78, 12 5 79, 3, 16, 0.000329287, 30
14 5 78, 12 5 79, 3, 15, 0.000265089, 30
14 5 78, 12 5 79, 3, 17, 0.000185959, 30
14 5 78, 12 5 79, 3, 3, 0.00011787, 30
14 5 78, 12 5 79, 3, 17, 0.000174561, 30
14 5 78, 12 5 79, 3, 17, 0.000239509, 30
14 5 78, 12 5 79, 3, 17, 0.00025437, 30
14 5 78, 12 5 79, 2, 2, 0.00108797, 30
14 5 78, 12 5 79, 2, 8, 0.000242897, 30
14 5 78, 12 5 79, 3, 15, 0.000412265, 30
14 5 78, 12 5 79, 3, 16, 0.000385866, 30
14 5 78, 12 5 79, 3, 17, 0.000228937, 30
14 5 78, 12 5 79, 3, 17, 0.000149721, 30
14 5 78, 12 5 79, 3, 5, 0.00012567, 30
14 5 78, 12 5 79, 3, 17, 0.000133161, 30
14 5 78, 12 5 79, 3, 17, 0.000181875, 30
14 5 78, 12 5 79, 3, 17, 0.000278807, 30
14 5 78, 12 5 79, 3, 3, 0.000138189, 30
14 5 78, 12 5 79, 3, 17, 0.000127029, 30
14 5 78, 12 5 79, 3, 17, 0.000145481, 30
14 5 78, 12 5 79, 3, 17, 0.000168272, 30
14 5 78, 12 5 79, 3, 17, 0.000159982, 30
14 5 78, 12 5 79, 2, 43185, 0.640735, 30
14 5 78, 12 5 79, 3, 17, 0.000169043, 30
14 5 78, 12 5 79, 3, 17, 0.000299944, 30
14 5 78, 12 5 79, 3, 16, 0.000164468, 30
14 5 78, 12 5 79, 3, 17, 0.000141213, 30
14 5 78, 12 5 79, 3, 17, 0.000174732, 30
14 5 78, 12 5 79, 3, 17, 0.000187014, 30
14 5 78, 12 5 79, 3, 17, 0.000189411, 30
14 5 78, 12 5 79, 3, 17, 0.000168696, 30
14 5 78, 12 5 79, 3, 17, 0.000188006, 30
14 5 78, 12 5 79, 3, 17, 0.000232202, 30
14 5 78, 12 5 79, 3, 17, 0.000175882, 30
14 5 78, 12 5 79, 3, 17, 0.000175929, 30
14 5 78, 12 5 79, 3, 17, 0.000218329, 30
14 5 78, 12 5 79, 3, 17, 0.000172564, 30
14 5 78, 12 5 79, 3, 17, 0.000185615, 30
14 5 78, 12 5 79, 3, 17, 0.000191026, 30
14 5 78, 12 5 79, 3, 17, 0.000180455, 30
14 5 78, 12 5 79, 3, 17, 0.000186376, 30
14 5 78, 12 5 79, 3, 17, 0.000176367, 30
14 5 78, 12 5 79, 3, 17, 0.000199846, 30
14 5 78, 12 5 79, 3, 17, 0.00016001, 30
14 5 78, 12 5 79, 3, 17, 0.000198904, 30
14 5 78, 12 5 79, 3, 17, 0.000277046, 30
14 5 78, 12 5 79, 3, 17, 0.000414149, 30
14 5 78, 12 5 79, 3, 5, 0.000136869, 30
14 5 78, 12 5 79, 3, 17, 0.000203834, 30
14 5 78, 12 5 79, 3, 17, 0.00017634, 30
14 5 78, 12 5 79, 3, 5, 0.000193412, 30
14 5 78, 12 5 79, 3, 17, 0.000174606, 30
14 5 78, 12 5 79, 3, 5, 0.000197456, 30
