start, goal, path_length, nodes_visited, time, num_evax
111 70 127, 149 5 210, 2, 4491, 0.162541, 30
111 70 127, 149 5 210, 2, 1324, 0.0141679, 30
111 70 127, 149 5 210, 2, 2, 9.8811e-05, 30
111 70 127, 149 5 210, 2, 33269, 0.500035, 30
111 70 127, 149 5 210, 2, 2, 4.8074e-05, 30
111 70 127, 149 5 210, 2, 9296, 0.120172, 30
111 70 127, 149 5 210, 2, 14582, 0.237262, 30
111 70 127, 149 5 210, 2, 579, 0.00632924, 30
111 70 127, 149 5 210, 2, 8178, 0.127889, 30
111 70 127, 149 5 210, 2, 7798, 0.106686, 30
111 70 127, 149 5 210, 2, 5227, 0.0781539, 30
111 70 127, 149 5 210, 2, 7455, 0.11045, 30
111 70 127, 149 5 210, 2, 2, 5.4221e-05, 30
111 70 127, 149 5 210, 2, 27826, 0.309421, 30
111 70 127, 149 5 210, 2, 2, 5.323e-05, 30
111 70 127, 149 5 210, 2, 3308, 0.0370791, 30
111 70 127, 149 5 210, 2, 346, 0.00359878, 30
111 70 127, 149 5 210, 2, 2, 5.7708e-05, 30
111 70 127, 149 5 210, 2, 2, 7.9937e-05, 30
111 70 127, 149 5 210, 2, 8161, 0.107145, 30
111 70 127, 149 5 210, 2, 7011, 0.0936553, 30
111 70 127, 149 5 210, 2, 3285, 0.0636, 30
111 70 127, 149 5 210, 2, 8242, 0.106753, 30
111 70 127, 149 5 210, 2, 8690, 0.159626, 30
111 70 127, 149 5 210, 2, 2629, 0.0429364, 30
111 70 127, 149 5 210, 2, 2, 8.9111e-05, 30
111 70 127, 149 5 210, 2, 2, 0.000130289, 30
111 70 127, 149 5 210, 2, 2, 5.6461e-05, 30
111 70 127, 149 5 210, 2, 2, 5.1808e-05, 30
111 70 127, 149 5 210, 2, 9412, 0.13653, 30
111 70 127, 149 5 210, 2, 2, 4.9766e-05, 30
111 70 127, 149 5 210, 2, 9223, 0.118834, 30
111 70 127, 149 5 210, 2, 587, 0.00645, 30
111 70 127, 149 5 210, 2, 14407, 0.189792, 30
111 70 127, 149 5 210, 2, 12766, 0.173233, 30
111 70 127, 149 5 210, 2, 2, 7.5771e-05, 30
111 70 127, 149 5 210, 2, 39654, 0.46094, 30
111 70 127, 149 5 210, 2, 9307, 0.131973, 30
111 70 127, 149 5 210, 2, 5853, 0.0963562, 30
111 70 127, 149 5 210, 2, 7150, 0.13324, 30
111 70 127, 149 5 210, 2, 3517, 0.0599989, 30
111 70 127, 149 5 210, 2, 8467, 0.115631, 30
111 70 127, 149 5 210, 2, 2, 0.000163694, 30
111 70 127, 149 5 210, 2, 13422, 0.172543, 30
111 70 127, 149 5 210, 2, 4361, 0.0651115, 30
111 70 127, 149 5 210, 2, 6217, 0.0840552, 30
111 70 127, 149 5 210, 2, 497, 0.00582065, 30
111 70 127, 149 5 210, 2, 2, 0.000246859, 30
111 70 127, 149 5 210, 2, 7677, 0.0938216, 30
111 70 127, 149 5 210, 2, 2354, 0.0421856, 30
111 70 127, 149 5 210, 2, 7764, 0.110842, 30
111 70 127, 149 5 210, 2, 6446, 0.104396, 30
111 70 127, 149 5 210, 2, 2, 0.0001031, 30
111 70 127, 149 5 210, 2, 2, 6.3716e-05, 30
111 70 127, 149 5 210, 2, 7533, 0.0931608, 30
111 70 127, 149 5 210, 2, 2330, 0.0356935, 30
111 70 127, 149 5 210, 2, 720, 0.00907159, 30
111 70 127, 149 5 210, 2, 6054, 0.0754124, 30
111 70 127, 149 5 210, 2, 4321, 0.0599105, 30
111 70 127, 149 5 210, 2, 8717, 0.110971, 30
111 70 127, 149 5 210, 2, 4158, 0.0581251, 30
111 70 127, 149 5 210, 2, 8634, 0.104613, 30
111 70 127, 149 5 210, 2, 1520, 0.0215179, 30
111 70 127, 149 5 210, 2, 2, 5.7873e-05, 30
111 70 127, 149 5 210, 2, 6176, 0.0805678, 30
111 70 127, 149 5 210, 2, 10125, 0.120716, 30
