start, goal, path_length, nodes_visited, time, num_evax
121 5 27, 12 5 79, 110, 787, 0.00341649, 3
14 5 79, 12 5 79, 3, 20, 0.000332788, 3
14 5 79, 12 5 79, 3, 20, 0.000358602, 3
14 5 79, 12 5 79, 3, 20, 0.00035265, 3
14 5 79, 12 5 79, 3, 20, 0.000230367, 3
14 5 79, 12 5 79, 3, 20, 0.000335003, 3
14 5 79, 12 5 79, 3, 20, 0.000227236, 3
14 5 79, 12 5 79, 3, 20, 0.000343831, 3
14 5 79, 12 5 79, 3, 20, 0.000230775, 3
14 5 79, 12 5 79, 3, 20, 0.000325255, 3
14 5 79, 12 5 79, 3, 20, 0.000184012, 3
14 5 79, 12 5 79, 3, 20, 0.000325777, 3
14 5 79, 12 5 79, 3, 20, 0.000314257, 3
14 5 79, 12 5 79, 3, 20, 0.000189643, 3
14 5 79, 12 5 79, 3, 20, 0.000249461, 3
14 5 79, 12 5 79, 3, 20, 0.000351137, 3
14 5 79, 12 5 79, 3, 20, 0.00025252, 3
14 5 79, 12 5 79, 3, 20, 0.000352336, 3
14 5 79, 12 5 79, 3, 20, 0.000372633, 3
14 5 79, 12 5 79, 3, 20, 0.000344407, 3
14 5 79, 12 5 79, 3, 20, 0.000222911, 3
14 5 79, 12 5 79, 3, 20, 0.000372327, 3
14 5 79, 12 5 79, 3, 20, 0.000167109, 3
14 5 79, 12 5 79, 3, 20, 0.000351142, 3
14 5 79, 12 5 79, 3, 20, 0.000257216, 3
14 5 79, 12 5 79, 3, 20, 0.000177252, 3
14 5 79, 12 5 79, 3, 20, 0.000164683, 3
14 5 79, 12 5 79, 3, 20, 0.000354765, 3
14 5 79, 12 5 79, 3, 20, 0.000327609, 3
14 5 79, 12 5 79, 3, 20, 0.000359728, 3
14 5 79, 12 5 79, 3, 20, 0.000229128, 3
14 5 79, 12 5 79, 3, 20, 0.000218717, 3
14 5 79, 12 5 79, 3, 20, 0.000107043, 3
14 5 79, 12 5 79, 3, 20, 0.000106672, 3
14 5 79, 12 5 79, 3, 20, 0.00020275, 3
14 5 79, 12 5 79, 3, 20, 0.000110218, 3
14 5 79, 12 5 79, 3, 20, 0.000165798, 3
14 5 79, 12 5 79, 3, 20, 0.00010985, 3
14 5 79, 12 5 79, 3, 20, 0.000110783, 3
14 5 79, 12 5 79, 3, 3, 8.0051e-05, 3
14 5 79, 12 5 79, 3, 3, 7.7081e-05, 3
14 5 79, 12 5 79, 3, 20, 0.000235614, 3
14 5 79, 12 5 79, 3, 20, 0.000147408, 3
14 5 79, 12 5 79, 3, 20, 0.000129726, 3
14 5 79, 12 5 79, 3, 20, 0.000108708, 3
14 5 79, 12 5 79, 3, 20, 0.000106391, 3
14 5 79, 12 5 79, 3, 20, 0.00011406, 3
14 5 79, 12 5 79, 3, 20, 0.000108974, 3
14 5 79, 12 5 79, 3, 20, 0.000117166, 3
14 5 79, 12 5 79, 3, 3, 8.2706e-05, 3
14 5 79, 12 5 79, 3, 3, 7.8829e-05, 3
14 5 79, 12 5 79, 3, 20, 0.000299223, 3
14 5 79, 12 5 79, 3, 20, 0.000121875, 3
14 5 79, 12 5 79, 3, 20, 0.000112063, 3
14 5 79, 12 5 79, 3, 20, 0.000108772, 3
14 5 79, 12 5 79, 3, 20, 0.000121556, 3
14 5 79, 12 5 79, 3, 20, 0.000111217, 3
14 5 79, 12 5 79, 3, 20, 0.000108588, 3
14 5 79, 12 5 79, 3, 20, 0.000107294, 3
14 5 79, 12 5 79, 3, 3, 8.9501e-05, 3
14 5 79, 12 5 79, 3, 3, 7.5832e-05, 3
14 5 79, 12 5 79, 3, 20, 0.000145937, 3
14 5 79, 12 5 79, 3, 20, 0.000133305, 3
14 5 79, 12 5 79, 3, 20, 0.000241887, 3
14 5 79, 12 5 79, 3, 20, 0.000164614, 3
14 5 79, 12 5 79, 3, 20, 0.000184242, 3
14 5 79, 12 5 79, 3, 20, 0.000139965, 3
14 5 79, 12 5 79, 3, 20, 0.000111324, 3
14 5 79, 12 5 79, 3, 20, 0.000110297, 3
14 5 79, 12 5 79, 3, 20, 0.000137348, 3
14 5 79, 12 5 79, 3, 3, 7.9844e-05, 3
14 5 79, 12 5 79, 3, 3, 9.8383e-05, 3
14 5 79, 12 5 79, 3, 20, 0.000176867, 3
14 5 79, 12 5 79, 3, 20, 0.00011627, 3
14 5 79, 12 5 79, 3, 20, 0.000107544, 3
14 5 79, 12 5 79, 3, 20, 0.000108973, 3
14 5 79, 12 5 79, 3, 20, 0.000110864, 3
14 5 79, 12 5 79, 3, 20, 0.000179238, 3
14 5 79, 12 5 79, 3, 20, 0.000115237, 3
14 5 79, 12 5 79, 3, 20, 0.000131294, 3
14 5 79, 12 5 79, 3, 3, 8.8598e-05, 3
14 5 79, 12 5 79, 3, 3, 7.7141e-05, 3
14 5 79, 12 5 79, 3, 20, 0.000210971, 3
14 5 79, 12 5 79, 3, 20, 0.000365372, 3
14 5 79, 12 5 79, 3, 20, 0.000110667, 3
14 5 79, 12 5 79, 3, 20, 0.000110062, 3
14 5 79, 12 5 79, 3, 20, 0.000147797, 3
14 5 79, 12 5 79, 3, 20, 0.000153446, 3
14 5 79, 12 5 79, 3, 20, 0.000126021, 3
14 5 79, 12 5 79, 3, 20, 0.000118154, 3
14 5 79, 12 5 79, 3, 14, 0.000113642, 3
14 5 79, 12 5 79, 3, 3, 9.4364e-05, 3
14 5 79, 12 5 79, 3, 3, 0.000142766, 3
14 5 79, 12 5 79, 3, 20, 0.000242534, 3
14 5 79, 12 5 79, 3, 20, 0.000146392, 3
14 5 79, 12 5 79, 3, 20, 0.000134683, 3
14 5 79, 12 5 79, 3, 20, 0.00014491, 3
14 5 79, 12 5 79, 3, 20, 0.000130039, 3
14 5 79, 12 5 79, 3, 20, 0.000110366, 3
14 5 79, 12 5 79, 3, 20, 0.000121712, 3
14 5 79, 12 5 79, 3, 20, 0.000153383, 3
14 5 79, 12 5 79, 3, 3, 8.2729e-05, 3
14 5 79, 12 5 79, 3, 3, 7.9296e-05, 3
14 5 79, 12 5 79, 3, 20, 0.00021693, 3
14 5 79, 12 5 79, 3, 20, 0.00021132, 3
14 5 79, 12 5 79, 3, 20, 0.000108746, 3
14 5 79, 12 5 79, 3, 20, 0.00021308, 3
14 5 79, 12 5 79, 3, 20, 0.000110072, 3
14 5 79, 12 5 79, 3, 20, 0.000289942, 3
14 5 79, 12 5 79, 3, 20, 0.000160167, 3
14 5 79, 12 5 79, 3, 15, 9.7503e-05, 3
14 5 79, 12 5 79, 3, 3, 7.647e-05, 3
14 5 79, 12 5 79, 3, 3, 7.4734e-05, 3
14 5 79, 12 5 79, 3, 20, 0.000129017, 3
14 5 79, 12 5 79, 3, 20, 0.000151575, 3
14 5 79, 12 5 79, 3, 20, 0.000108493, 3
14 5 79, 12 5 79, 3, 20, 0.000107547, 3
