start, goal, path_length, nodes_visited, time, num_evax
131 70 235, 149 5 210, 2, 4897, 0.172335, 30
131 70 235, 149 5 210, 2, 12415, 0.17542, 30
131 70 235, 149 5 210, 2, 5236, 0.0703056, 30
131 70 235, 149 5 210, 2, 2, 9.0635e-05, 30
131 70 235, 149 5 210, 2, 2, 0.000116733, 30
131 70 235, 149 5 210, 2, 3126, 0.0363397, 30
131 70 235, 149 5 210, 2, 5803, 0.111799, 30
131 70 235, 149 5 210, 2, 7556, 0.0993655, 30
131 70 235, 149 5 210, 2, 3201, 0.0393781, 30
131 70 235, 149 5 210, 2, 6127, 0.067557, 30
131 70 235, 149 5 210, 2, 4156, 0.0347155, 30
131 70 235, 149 5 210, 2, 12020, 0.177654, 30
131 70 235, 149 5 210, 2, 5337, 0.0761449, 30
131 70 235, 149 5 210, 2, 3253, 0.0318014, 30
131 70 235, 149 5 210, 2, 2, 0.000155913, 30
131 70 235, 149 5 210, 2, 5703, 0.0848461, 30
131 70 235, 149 5 210, 2, 2, 8.315e-05, 30
131 70 235, 149 5 210, 2, 3214, 0.0320938, 30
131 70 235, 149 5 210, 2, 3214, 0.0423985, 30
131 70 235, 149 5 210, 2, 3214, 0.0256497, 30
131 70 235, 149 5 210, 2, 3214, 0.0404758, 30
131 70 235, 149 5 210, 2, 2925, 0.0428187, 30
131 70 235, 149 5 210, 2, 2, 0.000153422, 30
131 70 235, 149 5 210, 2, 12929, 0.131942, 30
131 70 235, 149 5 210, 2, 4818, 0.0468711, 30
131 70 235, 149 5 210, 2, 2463, 0.0223306, 30
131 70 235, 149 5 210, 2, 12278, 0.154567, 30
131 70 235, 149 5 210, 2, 2885, 0.0548042, 30
131 70 235, 149 5 210, 2, 3356, 0.0552838, 30
131 70 235, 149 5 210, 2, 10438, 0.133344, 30
131 70 235, 149 5 210, 2, 2, 9.0439e-05, 30
131 70 235, 149 5 210, 2, 12247, 0.156729, 30
131 70 235, 149 5 210, 2, 2695, 0.0518612, 30
131 70 235, 149 5 210, 2, 6073, 0.0929222, 30
131 70 235, 149 5 210, 2, 4974, 0.061568, 30
131 70 235, 149 5 210, 2, 11850, 0.144743, 30
131 70 235, 149 5 210, 2, 2688, 0.0313307, 30
131 70 235, 149 5 210, 2, 5769, 0.0852417, 30
131 70 235, 149 5 210, 2, 5769, 0.0821282, 30
131 70 235, 149 5 210, 2, 5574, 0.0682037, 30
131 70 235, 149 5 210, 2, 4854, 0.0762253, 30
131 70 235, 149 5 210, 2, 5818, 0.0921497, 30
131 70 235, 149 5 210, 2, 53288, 0.633863, 30
131 70 235, 149 5 210, 2, 2830, 0.0362135, 30
131 70 235, 149 5 210, 2, 5635, 0.0687303, 30
131 70 235, 149 5 210, 2, 2234, 0.0194498, 30
131 70 235, 149 5 210, 2, 16290, 0.220477, 30
131 70 235, 149 5 210, 2, 2763, 0.0359404, 30
131 70 235, 149 5 210, 2, 11605, 0.143605, 30
131 70 235, 149 5 210, 2, 4787, 0.0538159, 30
131 70 235, 149 5 210, 2, 2, 8.2172e-05, 30
131 70 235, 149 5 210, 2, 5758, 0.068954, 30
131 70 235, 149 5 210, 2, 14852, 0.19015, 30
131 70 235, 149 5 210, 2, 2, 9.1957e-05, 30
131 70 235, 149 5 210, 2, 2, 0.000100269, 30
131 70 235, 149 5 210, 2, 2, 9.7171e-05, 30
131 70 235, 149 5 210, 2, 2, 9.8954e-05, 30
131 70 235, 149 5 210, 2, 2, 9.104e-05, 30
131 70 235, 149 5 210, 2, 5399, 0.082568, 30
131 70 235, 149 5 210, 2, 2, 0.000104007, 30
131 70 235, 149 5 210, 2, 12465, 0.14767, 30
131 70 235, 149 5 210, 2, 2, 0.000107778, 30
131 70 235, 149 5 210, 2, 2, 8.9447e-05, 30
131 70 235, 149 5 210, 2, 2, 0.000127242, 30
131 70 235, 149 5 210, 2, 5550, 0.084609, 30
131 70 235, 149 5 210, 2, 4288, 0.0540934, 30
131 70 235, 149 5 210, 2, 15032, 0.176964, 30
131 70 235, 149 5 210, 2, 3730, 0.0471947, 30
131 70 235, 149 5 210, 2, 6244, 0.0754165, 30
131 70 235, 149 5 210, 2, 5699, 0.0845271, 30
131 70 235, 149 5 210, 2, 4925, 0.0544199, 30
131 70 235, 149 5 210, 2, 4925, 0.0503929, 30
131 70 235, 149 5 210, 2, 2955, 0.0296406, 30
131 70 235, 149 5 210, 2, 2955, 0.0285335, 30
131 70 235, 149 5 210, 2, 2955, 0.0342925, 30
131 70 235, 149 5 210, 2, 2955, 0.0372366, 30
131 70 235, 149 5 210, 2, 2955, 0.037016, 30
131 70 235, 149 5 210, 2, 2955, 0.0378482, 30
131 70 235, 149 5 210, 2, 35023, 0.444631, 30
131 70 235, 149 5 210, 2, 2, 0.000141262, 30
131 70 235, 149 5 210, 2, 2, 9.5855e-05, 30
131 70 235, 149 5 210, 2, 2, 0.000108498, 30
131 70 235, 149 5 210, 2, 2, 8.1326e-05, 30
131 70 235, 149 5 210, 2, 2, 0.000105824, 30
131 70 235, 149 5 210, 2, 2, 0.000426194, 30
131 70 235, 149 5 210, 2, 51951, 0.639537, 30
131 70 235, 149 5 210, 2, 3060, 0.0334359, 30
131 70 235, 149 5 210, 2, 4475, 0.0481331, 30
131 70 235, 149 5 210, 2, 5793, 0.0654593, 30
131 70 235, 149 5 210, 2, 5793, 0.0569376, 30
131 70 235, 149 5 210, 2, 5793, 0.0666151, 30
131 70 235, 149 5 210, 2, 5793, 0.0745932, 30
131 70 235, 149 5 210, 2, 58477, 0.703368, 30
131 70 235, 149 5 210, 2, 2, 0.000105841, 30
131 70 235, 149 5 210, 2, 2, 0.000107127, 30
131 70 235, 149 5 210, 2, 2, 9.4762e-05, 30
131 70 235, 149 5 210, 2, 2, 9.18e-05, 30
131 70 235, 149 5 210, 2, 26478, 0.346181, 30
131 70 235, 149 5 210, 2, 2, 0.000100213, 30
131 70 235, 149 5 210, 2, 2, 0.000108154, 30
131 70 235, 149 5 210, 2, 2, 0.000102198, 30
131 70 235, 149 5 210, 2, 2, 7.6882e-05, 30
131 70 235, 149 5 210, 2, 2, 0.000129438, 30
131 70 235, 149 5 210, 2, 2, 0.000129624, 30
131 70 235, 149 5 210, 2, 1830, 0.0198447, 30
131 70 235, 149 5 210, 2, 2, 0.000110284, 30
131 70 235, 149 5 210, 2, 60804, 0.673354, 30
131 70 235, 149 5 210, 2, 6535, 0.105183, 30
131 70 235, 149 5 210, 2, 3619, 0.051543, 30
131 70 235, 149 5 210, 2, 3777, 0.0469629, 30
131 70 235, 149 5 210, 2, 5781, 0.0730989, 30
131 70 235, 149 5 210, 2, 5781, 0.0677196, 30
131 70 235, 149 5 210, 2, 5781, 0.0818132, 30
131 70 235, 149 5 210, 2, 5781, 0.0641517, 30
131 70 235, 149 5 210, 2, 17692, 0.228443, 30
131 70 235, 149 5 210, 2, 2737, 0.0398059, 30
131 70 235, 149 5 210, 2, 5731, 0.0935946, 30
131 70 235, 149 5 210, 2, 5731, 0.0836936, 30
131 70 235, 149 5 210, 2, 44920, 0.596826, 30
131 70 235, 149 5 210, 2, 3008, 0.0368154, 30
131 70 235, 149 5 210, 2, 3008, 0.0380047, 30
131 70 235, 149 5 210, 2, 3008, 0.0275402, 30
131 70 235, 149 5 210, 2, 22042, 0.284843, 30
131 70 235, 149 5 210, 2, 4979, 0.0520518, 30
131 70 235, 149 5 210, 2, 4979, 0.0660992, 30
131 70 235, 149 5 210, 2, 4979, 0.0630751, 30
131 70 235, 149 5 210, 2, 40114, 0.507156, 30
131 70 235, 149 5 210, 2, 3290, 0.0371249, 30
131 70 235, 149 5 210, 2, 6767, 0.100857, 30
131 70 235, 149 5 210, 2, 2, 9.8991e-05, 30
131 70 235, 149 5 210, 2, 3488, 0.0371924, 30
131 70 235, 149 5 210, 2, 3488, 0.0505483, 30
131 70 235, 149 5 210, 2, 3488, 0.0380969, 30
131 70 235, 149 5 210, 2, 2166, 0.0206256, 30
131 70 235, 149 5 210, 2, 2, 0.000105361, 30
131 70 235, 149 5 210, 2, 2, 0.000111607, 30
131 70 235, 149 5 210, 2, 2, 0.000102666, 30
131 70 235, 149 5 210, 2, 2, 0.000129174, 30
131 70 235, 149 5 210, 2, 4470, 0.054524, 30
131 70 235, 149 5 210, 2, 15873, 0.207999, 30
131 70 235, 149 5 210, 2, 2683, 0.0289481, 30
131 70 235, 149 5 210, 2, 2683, 0.0305871, 30
131 70 235, 149 5 210, 2, 2683, 0.0376094, 30
131 70 235, 149 5 210, 2, 31069, 0.411307, 30
131 70 235, 149 5 210, 2, 5906, 0.0873133, 30
131 70 235, 149 5 210, 2, 3853, 0.0462104, 30
131 70 235, 149 5 210, 2, 24618, 0.326088, 30
131 70 235, 149 5 210, 2, 2, 0.000122469, 30
131 70 235, 149 5 210, 2, 2, 0.000109555, 30
131 70 235, 149 5 210, 2, 2, 9.797e-05, 30
131 70 235, 149 5 210, 2, 2, 9.7485e-05, 30
131 70 235, 149 5 210, 2, 59203, 0.813125, 30
131 70 235, 149 5 210, 2, 4170, 0.0503823, 30
131 70 235, 149 5 210, 2, 4170, 0.071178, 30
131 70 235, 149 5 210, 2, 5823, 0.086829, 30
131 70 235, 149 5 210, 2, 5823, 0.0977263, 30
131 70 235, 149 5 210, 2, 6022, 0.0788116, 30
131 70 235, 149 5 210, 2, 6022, 0.0752512, 30
131 70 235, 149 5 210, 2, 6022, 0.0730026, 30
131 70 235, 149 5 210, 2, 6022, 0.0762832, 30
131 70 235, 149 5 210, 2, 30870, 0.370863, 30
131 70 235, 149 5 210, 2, 2, 9.4613e-05, 30
131 70 235, 149 5 210, 2, 2, 9.7472e-05, 30
131 70 235, 149 5 210, 2, 2, 9.9749e-05, 30
131 70 235, 149 5 210, 2, 27045, 0.336062, 30
131 70 235, 149 5 210, 2, 2, 0.000139263, 30
131 70 235, 149 5 210, 2, 6440, 0.0938906, 30
131 70 235, 149 5 210, 2, 5003, 0.0662062, 30
131 70 235, 149 5 210, 2, 5762, 0.0881012, 30
131 70 235, 149 5 210, 2, 5762, 0.080589, 30
131 70 235, 149 5 210, 2, 43601, 0.544106, 30
131 70 235, 149 5 210, 2, 2, 9.1792e-05, 30
131 70 235, 149 5 210, 2, 6525, 0.0814302, 30
131 70 235, 149 5 210, 2, 5868, 0.0825869, 30
131 70 235, 149 5 210, 2, 2927, 0.0373458, 30
131 70 235, 149 5 210, 2, 17727, 0.201943, 30
131 70 235, 149 5 210, 2, 2, 0.000126886, 30
131 70 235, 149 5 210, 2, 6834, 0.0987355, 30
131 70 235, 149 5 210, 2, 5130, 0.0663479, 30
131 70 235, 149 5 210, 2, 4328, 0.0556256, 30
131 70 235, 149 5 210, 2, 4328, 0.0544929, 30
131 70 235, 149 5 210, 2, 56269, 0.827508, 30
131 70 235, 149 5 210, 2, 28463, 0.439356, 30
131 70 235, 149 5 210, 2, 21054, 0.252215, 30
131 70 235, 149 5 210, 2, 1690, 0.0234409, 30
131 70 235, 149 5 210, 2, 7016, 0.101284, 30
131 70 235, 149 5 210, 2, 5603, 0.073374, 30
131 70 235, 149 5 210, 2, 55921, 0.752672, 30
131 70 235, 149 5 210, 2, 2, 0.000105104, 30
131 70 235, 149 5 210, 2, 2, 9.844e-05, 30
131 70 235, 149 5 210, 2, 34581, 0.43858, 30
131 70 235, 149 5 210, 2, 4368, 0.0602102, 30
131 70 235, 149 5 210, 2, 2, 0.000107308, 30
131 70 235, 149 5 210, 2, 8184, 0.0952283, 30
131 70 235, 149 5 210, 2, 5303, 0.0675419, 30
131 70 235, 149 5 210, 2, 5303, 0.0643709, 30
131 70 235, 149 5 210, 2, 5303, 0.0593224, 30
131 70 235, 149 5 210, 2, 5147, 0.0662348, 30
131 70 235, 149 5 210, 2, 5147, 0.0602711, 30
131 70 235, 149 5 210, 2, 5147, 0.0684617, 30
131 70 235, 149 5 210, 2, 5670, 0.0785107, 30
131 70 235, 149 5 210, 2, 5670, 0.0758654, 30
131 70 235, 149 5 210, 2, 5670, 0.073629, 30
131 70 235, 149 5 210, 2, 38828, 0.499762, 30
131 70 235, 149 5 210, 2, 5745, 0.075062, 30
131 70 235, 149 5 210, 2, 5745, 0.0667679, 30
131 70 235, 149 5 210, 2, 5745, 0.0703741, 30
131 70 235, 149 5 210, 2, 5745, 0.0816155, 30
131 70 235, 149 5 210, 2, 21494, 0.28887, 30
131 70 235, 149 5 210, 2, 2655, 0.0417922, 30
131 70 235, 149 5 210, 2, 2655, 0.0312392, 30
131 70 235, 149 5 210, 2, 2655, 0.0277787, 30
131 70 235, 149 5 210, 2, 42276, 0.526394, 30
131 70 235, 149 5 210, 2, 2, 0.000104976, 30
131 70 235, 149 5 210, 2, 6769, 0.0902357, 30
131 70 235, 149 5 210, 2, 2727, 0.0374336, 30
131 70 235, 149 5 210, 2, 4108, 0.0629714, 30
131 70 235, 149 5 210, 2, 4108, 0.0495472, 30
131 70 235, 149 5 210, 2, 4108, 0.0573916, 30
131 70 235, 149 5 210, 2, 36682, 0.479574, 30
131 70 235, 149 5 210, 2, 3447, 0.0459901, 30
131 70 235, 149 5 210, 2, 3447, 0.0367517, 30
131 70 235, 149 5 210, 2, 59671, 0.754883, 30
131 70 235, 149 5 210, 2, 2, 0.000262555, 30
131 70 235, 149 5 210, 2, 5649, 0.0840073, 30
131 70 235, 149 5 210, 2, 4557, 0.062642, 30
131 70 235, 149 5 210, 2, 2935, 0.0361068, 30
131 70 235, 149 5 210, 2, 4561, 0.0648746, 30
131 70 235, 149 5 210, 2, 4415, 0.0647933, 30
131 70 235, 149 5 210, 2, 5446, 0.0720367, 30
131 70 235, 149 5 210, 2, 5446, 0.0671483, 30
131 70 235, 149 5 210, 2, 5446, 0.0724476, 30
131 70 235, 149 5 210, 2, 25524, 0.321665, 30
131 70 235, 149 5 210, 2, 40693, 0.516941, 30
131 70 235, 149 5 210, 2, 5757, 0.073346, 30
131 70 235, 149 5 210, 2, 5757, 0.0635224, 30
131 70 235, 149 5 210, 2, 5757, 0.0626902, 30
131 70 235, 149 5 210, 2, 5887, 0.0833811, 30
131 70 235, 149 5 210, 2, 5887, 0.0834523, 30
131 70 235, 149 5 210, 2, 5887, 0.0773317, 30
131 70 235, 149 5 210, 2, 5887, 0.0761522, 30
131 70 235, 149 5 210, 2, 5887, 0.0794903, 30
131 70 235, 149 5 210, 2, 5620, 0.0777573, 30
131 70 235, 149 5 210, 2, 5620, 0.0758904, 30
131 70 235, 149 5 210, 2, 5620, 0.0656123, 30
131 70 235, 149 5 210, 2, 5620, 0.0643953, 30
131 70 235, 149 5 210, 2, 29171, 0.368563, 30
131 70 235, 149 5 210, 2, 8490, 0.116824, 30
