start, goal, path_length, nodes_visited, time, num_evax
50 38 158, 12 5 79, 2, 8746, 0.162868, 20
50 38 158, 12 5 79, 2, 10252, 0.132878, 20
50 38 158, 12 5 79, 2, 10270, 0.136774, 20
50 38 158, 12 5 79, 2, 3824, 0.040568, 20
50 38 158, 12 5 79, 308, 37213, 0.428373, 20
50 38 158, 12 5 79, 2, 2875, 0.0343217, 20
50 38 158, 12 5 79, 2, 9985, 0.109733, 20
50 38 158, 12 5 79, 2, 3117, 0.0295956, 20
50 38 158, 12 5 79, 2, 14408, 0.147502, 20
50 38 158, 12 5 79, 2, 6597, 0.0666695, 20
50 38 158, 12 5 79, 2, 3811, 0.0505821, 20
50 38 158, 12 5 79, 2, 2, 9.1449e-05, 20
50 38 158, 12 5 79, 2, 2, 8.4429e-05, 20
50 38 158, 12 5 79, 2, 2, 8.5593e-05, 20
50 38 158, 12 5 79, 2, 2, 8.5129e-05, 20
50 38 158, 12 5 79, 2, 27385, 0.254171, 20
50 38 158, 12 5 79, 2, 3989, 0.0393082, 20
50 38 158, 12 5 79, 2, 2, 7.9853e-05, 20
50 38 158, 12 5 79, 2, 2, 0.000105731, 20
50 38 158, 12 5 79, 2, 2, 6.4304e-05, 20
50 38 158, 12 5 79, 2, 2, 9.1101e-05, 20
50 38 158, 12 5 79, 2, 2, 6.9968e-05, 20
50 38 158, 12 5 79, 2, 2, 9.0198e-05, 20
50 38 158, 12 5 79, 2, 2, 6.3695e-05, 20
50 38 158, 12 5 79, 2, 3035, 0.0233184, 20
50 38 158, 12 5 79, 2, 2, 8.9597e-05, 20
50 38 158, 12 5 79, 2, 2, 7.6811e-05, 20
50 38 158, 12 5 79, 2, 2, 0.000105913, 20
50 38 158, 12 5 79, 2, 2, 0.000116537, 20
50 38 158, 12 5 79, 2, 2, 6.9071e-05, 20
50 38 158, 12 5 79, 2, 2, 0.000107213, 20
50 38 158, 12 5 79, 2, 2, 0.000119535, 20
50 38 158, 12 5 79, 2, 106883, 1.01008, 20
50 38 158, 12 5 79, 201, 19847, 0.170477, 20
13 4 78, 12 5 79, 3, 27, 0.000195109, 20
13 4 78, 12 5 79, 3, 27, 0.000227793, 20
13 4 78, 12 5 79, 3, 27, 0.0001671, 20
13 4 78, 12 5 79, 3, 27, 0.000216168, 20
13 4 78, 12 5 79, 3, 27, 0.000255134, 20
13 4 78, 12 5 79, 3, 27, 0.000354176, 20
13 4 78, 12 5 79, 3, 27, 0.000197869, 20
13 4 78, 12 5 79, 3, 4, 0.000133979, 20
13 4 78, 12 5 79, 3, 27, 0.000221427, 20
13 4 78, 12 5 79, 3, 27, 0.00028929, 20
13 4 78, 12 5 79, 3, 27, 0.000228646, 20
13 4 78, 12 5 79, 3, 25, 0.000164589, 20
13 4 78, 12 5 79, 3, 27, 0.000132193, 20
13 4 78, 12 5 79, 3, 5, 0.000127211, 20
13 4 78, 12 5 79, 3, 6, 0.000118078, 20
13 4 78, 12 5 79, 3, 28, 0.00013964, 20
13 4 78, 12 5 79, 3, 27, 0.000229275, 20
13 4 78, 12 5 79, 3, 27, 0.000143355, 20
13 4 78, 12 5 79, 3, 27, 0.000140319, 20
13 4 78, 12 5 79, 3, 27, 0.00015667, 20
13 4 78, 12 5 79, 3, 27, 0.000212524, 20
13 4 78, 12 5 79, 3, 27, 0.00021709, 20
13 4 78, 12 5 79, 3, 27, 0.000166936, 20
13 4 78, 12 5 79, 3, 27, 0.000199753, 20
13 4 78, 12 5 79, 3, 27, 0.000186053, 20
13 4 78, 12 5 79, 3, 27, 0.000282831, 20
13 4 78, 12 5 79, 3, 4, 0.000122611, 20
13 4 78, 12 5 79, 3, 27, 0.000187589, 20
13 4 78, 12 5 79, 3, 27, 0.000195101, 20
13 4 78, 12 5 79, 3, 27, 0.000258196, 20
13 4 78, 12 5 79, 3, 29, 0.000190799, 20
13 4 78, 12 5 79, 3, 30, 0.000206901, 20
13 4 78, 12 5 79, 3, 31, 0.000281626, 20
13 4 78, 12 5 79, 3, 31, 0.000202926, 20
13 4 78, 12 5 79, 3, 31, 0.000297108, 20
13 4 78, 12 5 79, 3, 31, 0.000189095, 20
13 4 78, 12 5 79, 3, 31, 0.000229829, 20
13 4 78, 12 5 79, 3, 6, 0.000445506, 20
13 4 78, 12 5 79, 3, 6, 0.000327154, 20
13 4 78, 12 5 79, 2, 7, 0.000305428, 20
13 4 78, 12 5 79, 3, 6, 0.000279668, 20
13 4 78, 12 5 79, 2, 60008, 0.712822, 20
13 4 78, 12 5 79, 3, 27, 0.000229364, 20
13 4 78, 12 5 79, 3, 27, 0.000166902, 20
13 4 78, 12 5 79, 3, 27, 0.000219319, 20
13 4 78, 12 5 79, 3, 27, 0.000302197, 20
13 4 78, 12 5 79, 3, 27, 0.000211351, 20
13 4 78, 12 5 79, 3, 27, 0.00023763, 20
13 4 78, 12 5 79, 3, 27, 0.00014538, 20
13 4 78, 12 5 79, 3, 27, 0.000364211, 20
13 4 78, 12 5 79, 3, 5, 0.000127798, 20
13 4 78, 12 5 79, 3, 27, 0.000278771, 20
13 4 78, 12 5 79, 3, 27, 0.000184452, 20
13 4 78, 12 5 79, 3, 27, 0.000168205, 20
13 4 78, 12 5 79, 3, 27, 0.000152574, 20
13 4 78, 12 5 79, 3, 8, 0.000103385, 20
13 4 78, 12 5 79, 3, 27, 0.000146832, 20
13 4 78, 12 5 79, 3, 27, 0.000222808, 20
13 4 78, 12 5 79, 3, 27, 0.000222486, 20
13 4 78, 12 5 79, 3, 27, 0.000279083, 20
13 4 78, 12 5 79, 3, 27, 0.000280303, 20
13 4 78, 12 5 79, 3, 27, 0.000224227, 20
13 4 78, 12 5 79, 3, 27, 0.000167269, 20
13 4 78, 12 5 79, 3, 27, 0.000223619, 20
13 4 78, 12 5 79, 3, 3, 0.000154169, 20
13 4 78, 12 5 79, 3, 3, 0.000136668, 20
13 4 78, 12 5 79, 3, 5, 0.000342306, 20
13 4 78, 12 5 79, 3, 5, 0.000147271, 20
13 4 78, 12 5 79, 3, 5, 0.000143426, 20
13 4 78, 12 5 79, 3, 27, 0.000236809, 20
13 4 78, 12 5 79, 3, 27, 0.000332718, 20
13 4 78, 12 5 79, 3, 27, 0.000226624, 20
13 4 78, 12 5 79, 3, 27, 0.000191572, 20
13 4 78, 12 5 79, 3, 5, 0.000145494, 20
13 4 78, 12 5 79, 3, 27, 0.000228651, 20
13 4 78, 12 5 79, 3, 27, 0.000233359, 20
13 4 78, 12 5 79, 3, 27, 0.000162713, 20
13 4 78, 12 5 79, 3, 27, 0.000294181, 20
13 4 78, 12 5 79, 3, 27, 0.00017293, 20
13 4 78, 12 5 79, 3, 27, 0.00020493, 20
13 4 78, 12 5 79, 3, 5, 0.000150194, 20
13 4 78, 12 5 79, 3, 27, 0.000221721, 20
13 4 78, 12 5 79, 3, 27, 0.000240753, 20
13 4 78, 12 5 79, 3, 3, 0.000144346, 20
13 4 78, 12 5 79, 3, 5, 0.000157581, 20
13 4 78, 12 5 79, 3, 5, 0.00014757, 20
13 4 78, 12 5 79, 3, 27, 0.000295262, 20
13 4 78, 12 5 79, 3, 27, 0.000248617, 20
13 4 78, 12 5 79, 3, 27, 0.000222927, 20
13 4 78, 12 5 79, 3, 27, 0.000255709, 20
13 4 78, 12 5 79, 3, 4, 0.00014107, 20
13 4 78, 12 5 79, 3, 27, 0.000358282, 20
13 4 78, 12 5 79, 3, 3, 0.000138575, 20
13 4 78, 12 5 79, 3, 5, 0.00012022, 20
13 4 78, 12 5 79, 3, 5, 0.000326645, 20
13 4 78, 12 5 79, 3, 31, 0.000285167, 20
13 4 78, 12 5 79, 3, 30, 0.000211953, 20
13 4 78, 12 5 79, 3, 30, 0.000343251, 20
13 4 78, 12 5 79, 3, 30, 0.000197982, 20
13 4 78, 12 5 79, 3, 30, 0.000225513, 20
13 4 78, 12 5 79, 3, 5, 0.000164637, 20
13 4 78, 12 5 79, 3, 30, 0.000192895, 20
13 4 78, 12 5 79, 3, 30, 0.000231424, 20
13 4 78, 12 5 79, 3, 30, 0.000247189, 20
13 4 78, 12 5 79, 3, 30, 0.000226737, 20
13 4 78, 12 5 79, 3, 30, 0.000302074, 20
13 4 78, 12 5 79, 3, 30, 0.000353743, 20
