start, goal, path_length, nodes_visited, time, num_evax
119 70 198, 149 5 210, 2, 6592, 0.132076, 20
119 70 198, 149 5 210, 2, 14249, 0.168438, 20
119 70 198, 149 5 210, 2, 18968, 0.226941, 20
119 70 198, 149 5 210, 2, 8252, 0.0946107, 20
119 70 198, 149 5 210, 2, 2, 8.8536e-05, 20
119 70 198, 149 5 210, 2, 2, 8.0027e-05, 20
119 70 198, 149 5 210, 2, 20149, 0.228063, 20
119 70 198, 149 5 210, 2, 36625, 0.396631, 20
119 70 198, 149 5 210, 2, 9229, 0.084294, 20
119 70 198, 149 5 210, 2, 44414, 0.427046, 20
119 70 198, 149 5 210, 2, 2, 8.8813e-05, 20
119 70 198, 149 5 210, 2, 2, 6.9263e-05, 20
119 70 198, 149 5 210, 2, 2, 9.4655e-05, 20
119 70 198, 149 5 210, 2, 2, 6.5034e-05, 20
119 70 198, 149 5 210, 2, 2, 0.00012664, 20
119 70 198, 149 5 210, 2, 30767, 0.272411, 20
119 70 198, 149 5 210, 2, 2, 8.0541e-05, 20
119 70 198, 149 5 210, 2, 2, 6.68e-05, 20
119 70 198, 149 5 210, 2, 2, 7.0087e-05, 20
119 70 198, 149 5 210, 2, 2, 9.4307e-05, 20
119 70 198, 149 5 210, 2, 59038, 0.499302, 20
119 70 198, 149 5 210, 2, 2, 8.1777e-05, 20
119 70 198, 149 5 210, 2, 10304, 0.0935358, 20
119 70 198, 149 5 210, 2, 2, 8.8527e-05, 20
119 70 198, 149 5 210, 2, 2, 8.7251e-05, 20
119 70 198, 149 5 210, 2, 2, 9.1137e-05, 20
119 70 198, 149 5 210, 2, 2, 0.000116756, 20
119 70 198, 149 5 210, 2, 19809, 0.192348, 20
119 70 198, 149 5 210, 2, 2, 8.7773e-05, 20
119 70 198, 149 5 210, 2, 2, 8.3213e-05, 20
119 70 198, 149 5 210, 2, 2, 6.6963e-05, 20
119 70 198, 149 5 210, 2, 2, 5.9024e-05, 20
119 70 198, 149 5 210, 2, 2, 8.7774e-05, 20
119 70 198, 149 5 210, 2, 2173, 0.0163014, 20
119 70 198, 149 5 210, 2, 2, 6.896e-05, 20
119 70 198, 149 5 210, 2, 23214, 0.191143, 20
119 70 198, 149 5 210, 2, 1935, 0.0142779, 20
119 70 198, 149 5 210, 2, 2, 8.9943e-05, 20
119 70 198, 149 5 210, 2, 51916, 0.467424, 20
119 70 198, 149 5 210, 2, 2, 9.27e-05, 20
119 70 198, 149 5 210, 2, 20782, 0.191438, 20
119 70 198, 149 5 210, 2, 2, 9.6148e-05, 20
119 70 198, 149 5 210, 2, 93014, 0.831536, 20
119 70 198, 149 5 210, 2, 2, 9.3366e-05, 20
119 70 198, 149 5 210, 2, 28566, 0.262259, 20
119 70 198, 149 5 210, 2, 2, 0.000113149, 20
119 70 198, 149 5 210, 2, 2, 0.000131978, 20
119 70 198, 149 5 210, 2, 2, 8.6802e-05, 20
119 70 198, 149 5 210, 2, 2, 0.000149297, 20
119 70 198, 149 5 210, 2, 2, 8.7948e-05, 20
119 70 198, 149 5 210, 2, 12777, 0.117954, 20
119 70 198, 149 5 210, 2, 2, 0.000106135, 20
119 70 198, 149 5 210, 2, 2, 9.5585e-05, 20
119 70 198, 149 5 210, 2, 2, 0.000119246, 20
119 70 198, 149 5 210, 2, 8321, 0.0710703, 20
119 70 198, 149 5 210, 2, 8321, 0.0727373, 20
119 70 198, 149 5 210, 2, 2210, 0.0166058, 20
119 70 198, 149 5 210, 2, 2, 9.1506e-05, 20
119 70 198, 149 5 210, 2, 2, 8.5827e-05, 20
119 70 198, 149 5 210, 2, 2, 0.000247041, 20
119 70 198, 149 5 210, 2, 2, 0.000151789, 20
119 70 198, 149 5 210, 2, 2, 0.000100204, 20
119 70 198, 149 5 210, 2, 2, 8.7115e-05, 20
119 70 198, 149 5 210, 2, 2, 9.9965e-05, 20
119 70 198, 149 5 210, 2, 19837, 0.177037, 20
119 70 198, 149 5 210, 2, 2, 9.2355e-05, 20
119 70 198, 149 5 210, 2, 23621, 0.214206, 20
119 70 198, 149 5 210, 2, 2, 9.1569e-05, 20
119 70 198, 149 5 210, 2, 17203, 0.163196, 20
119 70 198, 149 5 210, 2, 2, 7.1663e-05, 20
119 70 198, 149 5 210, 2, 2, 8.8426e-05, 20
119 70 198, 149 5 210, 2, 2, 9.2894e-05, 20
119 70 198, 149 5 210, 2, 29173, 0.296014, 20
119 70 198, 149 5 210, 2, 2, 7.5531e-05, 20
119 70 198, 149 5 210, 2, 2, 7.2875e-05, 20
