start, goal, path_length, nodes_visited, time, num_evax
50 70 158, 12 5 79, 2, 32234, 0.26986, 6
50 70 158, 12 5 79, 2, 15303, 0.121005, 6
50 70 158, 12 5 79, 2, 43881, 0.362877, 6
50 70 158, 12 5 79, 2, 11560, 0.0880654, 6
50 70 158, 12 5 79, 2, 43881, 0.360192, 6
50 70 158, 12 5 79, 2, 31981, 0.255525, 6
50 70 158, 12 5 79, 2, 4798, 0.0348179, 6
50 70 158, 12 5 79, 2, 161695, 1.37213, 6
50 70 158, 12 5 79, 2, 3838, 0.0286872, 6
50 70 158, 12 5 79, 2, 2, 8.1218e-05, 6
50 70 158, 12 5 79, 2, 43444, 0.379034, 6
50 70 158, 12 5 79, 2, 71041, 0.593698, 6
50 70 158, 12 5 79, 2, 233134, 1.9793, 6
50 70 158, 12 5 79, 352, 115693, 0.91531, 6
14 5 80, 12 5 79, 3, 22, 0.000133592, 6
14 5 80, 12 5 79, 3, 22, 0.000111248, 6
14 5 80, 12 5 79, 3, 22, 0.000108706, 6
14 5 80, 12 5 79, 3, 22, 0.0001123, 6
14 5 80, 12 5 79, 3, 3, 9.7234e-05, 6
14 5 80, 12 5 79, 3, 3, 0.000134128, 6
14 5 80, 12 5 79, 3, 22, 0.000119684, 6
14 5 80, 12 5 79, 3, 22, 0.000123004, 6
14 5 80, 12 5 79, 3, 22, 0.000121814, 6
14 5 80, 12 5 79, 3, 22, 0.000112811, 6
14 5 80, 12 5 79, 3, 22, 0.000140142, 6
14 5 80, 12 5 79, 3, 22, 0.000130045, 6
14 5 80, 12 5 79, 3, 22, 0.000119835, 6
14 5 80, 12 5 79, 3, 17, 0.0001129, 6
14 5 80, 12 5 79, 3, 3, 9.9106e-05, 6
14 5 80, 12 5 79, 3, 22, 0.00011804, 6
14 5 80, 12 5 79, 3, 22, 0.000120173, 6
14 5 80, 12 5 79, 3, 22, 0.000119973, 6
14 5 80, 12 5 79, 3, 22, 0.000149726, 6
14 5 80, 12 5 79, 3, 22, 0.000123789, 6
14 5 80, 12 5 79, 3, 22, 0.000120674, 6
14 5 80, 12 5 79, 3, 22, 0.000138655, 6
14 5 80, 12 5 79, 3, 22, 0.000186125, 6
14 5 80, 12 5 79, 3, 3, 9.8587e-05, 6
14 5 80, 12 5 79, 3, 3, 8.0433e-05, 6
14 5 80, 12 5 79, 3, 22, 0.000116473, 6
