start, goal, path_length, nodes_visited, time
119 38 198, 149 5 210, 165, 15310, 2.6331
119 38 198, 149 5 210, 165, 15309, 2.36572
119 38 198, 149 5 210, 165, 15307, 2.07004
119 38 198, 149 5 210, 165, 15327, 2.82256
119 38 198, 149 5 210, 165, 15394, 1.97155
119 38 198, 149 5 210, 165, 15307, 2.31932
119 38 198, 149 5 210, 164, 15335, 3.33709
119 38 198, 149 5 210, 165, 15316, 2.50064
119 38 198, 149 5 210, 165, 15316, 3.54645
