start, goal, path_length, nodes_visited, time
111 38 127, 149 5 210, 218, 34322, 8.28421
111 38 127, 149 5 210, 220, 34333, 8.3485
111 38 127, 149 5 210, 220, 34322, 8.10365
111 38 127, 149 5 210, 220, 34319, 7.30694
