start, goal, path_length, nodes_visited, time
50 38 158, 12 5 79, 193, 25807, 4.94613
50 38 158, 12 5 79, 194, 25550, 2.96489
50 38 158, 12 5 79, 194, 25684, 5.5255
50 38 158, 12 5 79, 191, 24870, 6.04513
50 38 158, 12 5 79, 195, 26014, 6.07339
50 38 158, 12 5 79, 311, 59599, 8.34956
