start, goal, path_length, nodes_visited, time, num_evax
119 38 78, 12 5 79, 117, 215015, 10.701, 30
119 38 78, 12 5 79, 122, 211088, 8.47766, 30
119 38 78, 12 5 79, 122, 137015, 5.41861, 30
