start, goal, path_length, nodes_visited, time, num_evax
119 38 78, 12 5 79, 2, 11668, 0.377874, 30
119 38 78, 12 5 79, 2, 4982, 0.0642195, 30
119 38 78, 12 5 79, 2, 24306, 0.50842, 30
119 38 78, 12 5 79, 130, 5333, 0.0604655, 30
14 5 79, 12 5 79, 3, 17, 0.000128514, 30
14 5 79, 12 5 79, 3, 17, 9.3225e-05, 30
14 5 79, 12 5 79, 3, 3, 7.2545e-05, 30
14 5 79, 12 5 79, 3, 4, 8.8507e-05, 30
14 5 79, 12 5 79, 3, 4, 0.00039452, 30
14 5 79, 12 5 79, 3, 17, 0.000152387, 30
14 5 79, 12 5 79, 3, 17, 0.00024915, 30
14 5 79, 12 5 79, 3, 17, 0.000121034, 30
14 5 79, 12 5 79, 3, 17, 0.000121309, 30
14 5 79, 12 5 79, 3, 15, 0.000133218, 30
14 5 79, 12 5 79, 3, 15, 0.000127005, 30
14 5 79, 12 5 79, 3, 15, 0.000117031, 30
14 5 79, 12 5 79, 3, 15, 0.000117018, 30
14 5 79, 12 5 79, 3, 15, 0.000121871, 30
14 5 79, 12 5 79, 3, 15, 0.000135677, 30
14 5 79, 12 5 79, 3, 14, 0.000177663, 30
14 5 79, 12 5 79, 3, 15, 0.000140555, 30
14 5 79, 12 5 79, 3, 15, 0.000391616, 30
14 5 79, 12 5 79, 3, 15, 0.000128064, 30
14 5 79, 12 5 79, 3, 8, 0.000134293, 30
14 5 79, 12 5 79, 3, 15, 0.000170297, 30
14 5 79, 12 5 79, 3, 15, 0.000133127, 30
14 5 79, 12 5 79, 3, 15, 0.000129491, 30
14 5 79, 12 5 79, 3, 5, 0.00013538, 30
14 5 79, 12 5 79, 3, 15, 0.000130713, 30
14 5 79, 12 5 79, 3, 15, 0.000135749, 30
14 5 79, 12 5 79, 3, 15, 0.000145071, 30
14 5 79, 12 5 79, 3, 15, 0.000132366, 30
14 5 79, 12 5 79, 3, 15, 0.000106551, 30
14 5 79, 12 5 79, 3, 4, 0.000112984, 30
14 5 79, 12 5 79, 3, 15, 0.00013336, 30
14 5 79, 12 5 79, 3, 4, 0.000118165, 30
14 5 79, 12 5 79, 3, 4, 0.000112836, 30
14 5 79, 12 5 79, 3, 4, 7.3669e-05, 30
14 5 79, 12 5 79, 3, 4, 0.000112301, 30
14 5 79, 12 5 79, 3, 4, 7.7949e-05, 30
14 5 79, 12 5 79, 3, 15, 0.000177659, 30
14 5 79, 12 5 79, 3, 17, 0.000125902, 30
14 5 79, 12 5 79, 3, 17, 0.000133806, 30
14 5 79, 12 5 79, 3, 17, 0.000131664, 30
14 5 79, 12 5 79, 3, 4, 9.1233e-05, 30
14 5 79, 12 5 79, 3, 17, 0.000213197, 30
14 5 79, 12 5 79, 3, 17, 0.000125668, 30
14 5 79, 12 5 79, 3, 17, 0.000121274, 30
14 5 79, 12 5 79, 3, 4, 0.000157017, 30
14 5 79, 12 5 79, 3, 17, 0.000128249, 30
14 5 79, 12 5 79, 3, 14, 0.00189939, 30
14 5 79, 12 5 79, 3, 6, 0.000921036, 30
14 5 79, 12 5 79, 3, 7, 0.000102154, 30
14 5 79, 12 5 79, 3, 4, 8.3731e-05, 30
14 5 79, 12 5 79, 3, 4, 8.1264e-05, 30
14 5 79, 12 5 79, 3, 4, 9.2682e-05, 30
14 5 79, 12 5 79, 3, 17, 0.000164831, 30
14 5 79, 12 5 79, 3, 4, 9.4184e-05, 30
