start, goal, path_length, nodes_visited, time, num_evax
43 70 59, 12 5 79, 2, 8575, 0.169928, 20
43 70 59, 12 5 79, 2, 8575, 0.116087, 20
43 70 59, 12 5 79, 2, 26259, 0.30696, 20
43 70 59, 12 5 79, 2, 4135, 0.046257, 20
43 70 59, 12 5 79, 2, 8629, 0.0974697, 20
43 70 59, 12 5 79, 2, 8629, 0.0949785, 20
43 70 59, 12 5 79, 2, 7911, 0.0850935, 20
43 70 59, 12 5 79, 2, 14773, 0.164185, 20
43 70 59, 12 5 79, 2, 4428, 0.0511583, 20
43 70 59, 12 5 79, 2, 15154, 0.158424, 20
43 70 59, 12 5 79, 2, 4883, 0.0666069, 20
43 70 59, 12 5 79, 2, 18004, 0.171494, 20
43 70 59, 12 5 79, 2, 5179, 0.0450723, 20
43 70 59, 12 5 79, 2, 5179, 0.0446724, 20
43 70 59, 12 5 79, 2, 7785, 0.0803678, 20
43 70 59, 12 5 79, 2, 14973, 0.143421, 20
43 70 59, 12 5 79, 2, 6681, 0.0597828, 20
43 70 59, 12 5 79, 2, 17844, 0.156886, 20
43 70 59, 12 5 79, 2, 7399, 0.0677809, 20
43 70 59, 12 5 79, 2, 7399, 0.0656362, 20
43 70 59, 12 5 79, 2, 7287, 0.0607353, 20
43 70 59, 12 5 79, 2, 19012, 0.157552, 20
43 70 59, 12 5 79, 2, 2, 9.4208e-05, 20
43 70 59, 12 5 79, 2, 2, 7.922e-05, 20
43 70 59, 12 5 79, 2, 12443, 0.116771, 20
43 70 59, 12 5 79, 2, 4560, 0.0466423, 20
43 70 59, 12 5 79, 2, 25244, 0.239987, 20
43 70 59, 12 5 79, 2, 17154, 0.1708, 20
43 70 59, 12 5 79, 2, 15737, 0.128414, 20
43 70 59, 12 5 79, 2, 15369, 0.132964, 20
43 70 59, 12 5 79, 2, 2, 9.1306e-05, 20
43 70 59, 12 5 79, 2, 2, 6.7838e-05, 20
43 70 59, 12 5 79, 2, 19764, 0.162056, 20
43 70 59, 12 5 79, 2, 3920, 0.0305142, 20
43 70 59, 12 5 79, 2, 24903, 0.221221, 20
43 70 59, 12 5 79, 2, 2, 6.7808e-05, 20
43 70 59, 12 5 79, 2, 24123, 0.228553, 20
43 70 59, 12 5 79, 2, 13413, 0.124843, 20
43 70 59, 12 5 79, 2, 7088, 0.0798816, 20
43 70 59, 12 5 79, 2, 14799, 0.136587, 20
43 70 59, 12 5 79, 2, 4514, 0.0386835, 20
43 70 59, 12 5 79, 2, 15787, 0.140609, 20
43 70 59, 12 5 79, 2, 3790, 0.0312099, 20
43 70 59, 12 5 79, 2, 14422, 0.150463, 20
43 70 59, 12 5 79, 2, 8423, 0.0865968, 20
43 70 59, 12 5 79, 2, 24309, 0.237618, 20
43 70 59, 12 5 79, 2, 8121, 0.0695338, 20
43 70 59, 12 5 79, 2, 19700, 0.173384, 20
43 70 59, 12 5 79, 2, 2, 9.5631e-05, 20
43 70 59, 12 5 79, 2, 18061, 0.169019, 20
43 70 59, 12 5 79, 2, 4597, 0.0406575, 20
43 70 59, 12 5 79, 2, 25354, 0.227402, 20
43 70 59, 12 5 79, 2, 2, 8.0148e-05, 20
43 70 59, 12 5 79, 2, 23731, 0.210472, 20
43 70 59, 12 5 79, 2, 12913, 0.113575, 20
43 70 59, 12 5 79, 2, 8166, 0.0769425, 20
43 70 59, 12 5 79, 2, 2, 7.0694e-05, 20
43 70 59, 12 5 79, 2, 2, 7.8036e-05, 20
43 70 59, 12 5 79, 2, 18750, 0.165801, 20
43 70 59, 12 5 79, 2, 4272, 0.0412768, 20
43 70 59, 12 5 79, 2, 13809, 0.138094, 20
43 70 59, 12 5 79, 2, 4103, 0.0437588, 20
43 70 59, 12 5 79, 2, 4103, 0.0352289, 20
43 70 59, 12 5 79, 2, 24525, 0.239551, 20
43 70 59, 12 5 79, 2, 2, 0.000100931, 20
43 70 59, 12 5 79, 2, 23886, 0.234825, 20
43 70 59, 12 5 79, 2, 15294, 0.13958, 20
43 70 59, 12 5 79, 2, 8654, 0.100246, 20
43 70 59, 12 5 79, 2, 28897, 0.30697, 20
43 70 59, 12 5 79, 2, 4240, 0.045797, 20
43 70 59, 12 5 79, 2, 4240, 0.0443774, 20
43 70 59, 12 5 79, 2, 16453, 0.178434, 20
43 70 59, 12 5 79, 2, 15669, 0.166245, 20
43 70 59, 12 5 79, 2, 8018, 0.0840179, 20
43 70 59, 12 5 79, 2, 17643, 0.181903, 20
43 70 59, 12 5 79, 2, 5119, 0.045186, 20
43 70 59, 12 5 79, 2, 20044, 0.189822, 20
43 70 59, 12 5 79, 2, 2, 6.7568e-05, 20
43 70 59, 12 5 79, 2, 2, 8.7421e-05, 20
43 70 59, 12 5 79, 2, 2, 8.6724e-05, 20
43 70 59, 12 5 79, 2, 2, 6.8462e-05, 20
43 70 59, 12 5 79, 2, 14186, 0.141396, 20
43 70 59, 12 5 79, 2, 2, 0.000317168, 20
43 70 59, 12 5 79, 2, 2, 0.000108536, 20
43 70 59, 12 5 79, 2, 2, 0.000175092, 20
43 70 59, 12 5 79, 2, 15591, 0.153297, 20
43 70 59, 12 5 79, 2, 7750, 0.0895761, 20
43 70 59, 12 5 79, 2, 14587, 0.153267, 20
43 70 59, 12 5 79, 2, 4567, 0.0527321, 20
43 70 59, 12 5 79, 2, 24235, 0.242415, 20
43 70 59, 12 5 79, 2, 7391, 0.0680762, 20
43 70 59, 12 5 79, 2, 4227, 0.0488646, 20
