start, goal, path_length, nodes_visited, time, num_evax
119 38 78, 12 5 79, 2, 21445, 0.327163, 20
119 38 78, 12 5 79, 2, 18575, 0.210995, 20
119 38 78, 12 5 79, 2, 25982, 0.29581, 20
119 38 78, 12 5 79, 2, 945, 0.00991805, 20
119 38 78, 12 5 79, 2, 2, 9.7721e-05, 20
119 38 78, 12 5 79, 2, 43497, 0.481314, 20
119 38 78, 12 5 79, 2, 54731, 0.553242, 20
119 38 78, 12 5 79, 2, 69600, 0.65074, 20
119 38 78, 12 5 79, 124, 1324, 0.00946499, 20
13 5 77, 12 5 79, 3, 18, 0.0001112, 20
13 5 77, 12 5 79, 3, 18, 0.000219647, 20
13 5 77, 12 5 79, 3, 18, 0.000167061, 20
13 5 77, 12 5 79, 3, 18, 0.000211973, 20
13 5 77, 12 5 79, 3, 3, 0.000832593, 20
13 5 77, 12 5 79, 3, 18, 0.00010887, 20
13 5 77, 12 5 79, 3, 18, 0.000119724, 20
13 5 77, 12 5 79, 3, 7, 0.000118404, 20
13 5 77, 12 5 79, 3, 18, 0.000137935, 20
13 5 77, 12 5 79, 3, 18, 0.00015201, 20
13 5 77, 12 5 79, 3, 18, 0.000148523, 20
13 5 77, 12 5 79, 3, 18, 0.00017934, 20
13 5 77, 12 5 79, 3, 18, 0.000193059, 20
13 5 77, 12 5 79, 3, 18, 0.000147599, 20
13 5 77, 12 5 79, 3, 18, 0.000171807, 20
13 5 77, 12 5 79, 3, 18, 0.000225025, 20
13 5 77, 12 5 79, 3, 18, 0.000173251, 20
13 5 77, 12 5 79, 3, 18, 0.000184186, 20
13 5 77, 12 5 79, 3, 18, 0.000155999, 20
13 5 77, 12 5 79, 3, 5, 9.4192e-05, 20
13 5 77, 12 5 79, 3, 18, 0.000166132, 20
13 5 77, 12 5 79, 3, 18, 0.000226163, 20
13 5 77, 12 5 79, 3, 7, 0.000226023, 20
13 5 77, 12 5 79, 3, 18, 0.000129744, 20
13 5 77, 12 5 79, 3, 18, 0.000146171, 20
13 5 77, 12 5 79, 3, 18, 0.000171991, 20
13 5 77, 12 5 79, 3, 18, 0.000201148, 20
13 5 77, 12 5 79, 3, 18, 0.000160879, 20
13 5 77, 12 5 79, 3, 18, 0.000165119, 20
13 5 77, 12 5 79, 3, 18, 0.000160387, 20
13 5 77, 12 5 79, 3, 18, 0.000249499, 20
13 5 77, 12 5 79, 3, 18, 0.000160449, 20
13 5 77, 12 5 79, 3, 3, 8.4652e-05, 20
13 5 77, 12 5 79, 3, 5, 0.000175671, 20
13 5 77, 12 5 79, 3, 5, 0.000117015, 20
13 5 77, 12 5 79, 3, 18, 0.000229731, 20
13 5 77, 12 5 79, 3, 18, 0.000222454, 20
13 5 77, 12 5 79, 3, 18, 0.000165463, 20
13 5 77, 12 5 79, 3, 18, 0.000145233, 20
13 5 77, 12 5 79, 3, 18, 0.000109242, 20
13 5 77, 12 5 79, 3, 18, 0.000141627, 20
13 5 77, 12 5 79, 3, 18, 0.000192066, 20
13 5 77, 12 5 79, 3, 18, 0.000123201, 20
13 5 77, 12 5 79, 3, 18, 0.00015718, 20
13 5 77, 12 5 79, 3, 18, 0.000120574, 20
13 5 77, 12 5 79, 3, 18, 0.000172388, 20
13 5 77, 12 5 79, 3, 18, 0.000171942, 20
13 5 77, 12 5 79, 3, 18, 0.000163458, 20
13 5 77, 12 5 79, 3, 3, 0.000120453, 20
13 5 77, 12 5 79, 3, 18, 0.000161593, 20
13 5 77, 12 5 79, 3, 18, 0.000147368, 20
13 5 77, 12 5 79, 2, 15175, 0.182433, 20
13 5 77, 12 5 79, 3, 18, 0.000214762, 20
13 5 77, 12 5 79, 3, 19, 0.000169851, 20
13 5 77, 12 5 79, 3, 19, 0.000149829, 20
13 5 77, 12 5 79, 3, 19, 0.000159996, 20
13 5 77, 12 5 79, 3, 18, 0.000238225, 20
13 5 77, 12 5 79, 3, 19, 0.000190263, 20
13 5 77, 12 5 79, 3, 19, 0.000165497, 20
13 5 77, 12 5 79, 3, 5, 0.000116943, 20
13 5 77, 12 5 79, 3, 19, 0.000196656, 20
13 5 77, 12 5 79, 3, 19, 0.000148419, 20
13 5 77, 12 5 79, 3, 19, 0.000188292, 20
13 5 77, 12 5 79, 3, 19, 0.000248022, 20
13 5 77, 12 5 79, 3, 19, 0.000122471, 20
13 5 77, 12 5 79, 3, 4, 8.7918e-05, 20
13 5 77, 12 5 79, 3, 6, 0.000109371, 20
13 5 77, 12 5 79, 3, 20, 0.000190061, 20
13 5 77, 12 5 79, 3, 19, 0.000175044, 20
13 5 77, 12 5 79, 3, 19, 0.00017313, 20
13 5 77, 12 5 79, 3, 19, 0.000256243, 20
13 5 77, 12 5 79, 3, 19, 0.000170117, 20
13 5 77, 12 5 79, 3, 19, 0.000156799, 20
13 5 77, 12 5 79, 3, 19, 0.000197349, 20
13 5 77, 12 5 79, 3, 19, 0.000126281, 20
13 5 77, 12 5 79, 3, 19, 0.000197327, 20
13 5 77, 12 5 79, 3, 19, 0.000147851, 20
13 5 77, 12 5 79, 3, 19, 0.000158016, 20
13 5 77, 12 5 79, 3, 4, 9.4714e-05, 20
13 5 77, 12 5 79, 3, 18, 0.000215091, 20
13 5 77, 12 5 79, 3, 19, 0.000188686, 20
13 5 77, 12 5 79, 5, 33, 0.000329032, 20
11 5 77, 12 5 79, 3, 20, 0.000129207, 20
11 5 77, 12 5 79, 3, 20, 0.000120615, 20
11 5 77, 12 5 79, 3, 20, 0.000318369, 20
11 5 77, 12 5 79, 3, 20, 0.000226436, 20
11 5 77, 12 5 79, 3, 20, 0.000139375, 20
11 5 77, 12 5 79, 3, 20, 0.000158744, 20
11 5 77, 12 5 79, 2, 2, 0.000532551, 20
11 5 77, 12 5 79, 2, 58544, 0.576161, 20
11 5 77, 12 5 79, 2, 2, 0.000105688, 20
11 5 77, 12 5 79, 2, 2, 8.7572e-05, 20
11 5 77, 12 5 79, 2, 2, 0.000110309, 20
11 5 77, 12 5 79, 2, 2, 0.000113306, 20
11 5 77, 12 5 79, 2, 2, 9.5045e-05, 20
11 5 77, 12 5 79, 2, 2, 0.000138065, 20
11 5 77, 12 5 79, 2, 2, 0.0001082, 20
11 5 77, 12 5 79, 3, 20, 0.000168073, 20
11 5 77, 12 5 79, 3, 19, 0.000129912, 20
11 5 77, 12 5 79, 3, 19, 0.000202007, 20
11 5 77, 12 5 79, 3, 7, 0.000168648, 20
11 5 77, 12 5 79, 3, 19, 0.000186951, 20
11 5 77, 12 5 79, 3, 19, 0.000165382, 20
11 5 77, 12 5 79, 3, 19, 0.00026853, 20
11 5 77, 12 5 79, 3, 19, 0.000191477, 20
11 5 77, 12 5 79, 3, 5, 0.000140553, 20
11 5 77, 12 5 79, 3, 19, 0.000176191, 20
11 5 77, 12 5 79, 3, 19, 0.000134814, 20
11 5 77, 12 5 79, 3, 19, 0.000183157, 20
11 5 77, 12 5 79, 3, 19, 0.000156575, 20
11 5 77, 12 5 79, 3, 19, 0.000146129, 20
11 5 77, 12 5 79, 3, 19, 0.000185453, 20
11 5 77, 12 5 79, 3, 19, 0.000187968, 20
11 5 77, 12 5 79, 3, 19, 0.000183455, 20
