start, goal, path_length, nodes_visited, time, num_evax
119 38 198, 149 5 210, 2, 8838, 0.159726, 30
119 38 198, 149 5 210, 2, 2, 5.0928e-05, 30
119 38 198, 149 5 210, 2, 4332, 0.0504406, 30
119 38 198, 149 5 210, 2, 13271, 0.251825, 30
119 38 198, 149 5 210, 2, 14233, 0.261101, 30
119 38 198, 149 5 210, 2, 2, 5.0551e-05, 30
119 38 198, 149 5 210, 2, 9281, 0.168565, 30
119 38 198, 149 5 210, 2, 3147, 0.0369772, 30
119 38 198, 149 5 210, 2, 2, 5.8916e-05, 30
119 38 198, 149 5 210, 2, 10054, 0.149966, 30
119 38 198, 149 5 210, 2, 23418, 0.321382, 30
119 38 198, 149 5 210, 2, 7578, 0.0947725, 30
119 38 198, 149 5 210, 2, 2015, 0.0227823, 30
119 38 198, 149 5 210, 2, 2, 5.1022e-05, 30
119 38 198, 149 5 210, 2, 2, 4.9991e-05, 30
119 38 198, 149 5 210, 2, 2, 5.5077e-05, 30
119 38 198, 149 5 210, 2, 7615, 0.0867767, 30
119 38 198, 149 5 210, 2, 7150, 0.105135, 30
119 38 198, 149 5 210, 2, 7508, 0.104419, 30
119 38 198, 149 5 210, 2, 42892, 0.762025, 30
119 38 198, 149 5 210, 2, 2, 0.00104234, 30
119 38 198, 149 5 210, 2, 2, 0.00010051, 30
119 38 198, 149 5 210, 2, 2, 5.8485e-05, 30
119 38 198, 149 5 210, 2, 9043, 0.129122, 30
119 38 198, 149 5 210, 2, 3522, 0.0424876, 30
119 38 198, 149 5 210, 2, 4962, 0.0555203, 30
119 38 198, 149 5 210, 2, 2, 6.004e-05, 30
119 38 198, 149 5 210, 2, 2, 6.3102e-05, 30
119 38 198, 149 5 210, 2, 2, 5.2007e-05, 30
119 38 198, 149 5 210, 2, 2, 6.609e-05, 30
119 38 198, 149 5 210, 2, 2, 6.4554e-05, 30
119 38 198, 149 5 210, 2, 2, 6.6829e-05, 30
119 38 198, 149 5 210, 2, 2, 7.4248e-05, 30
119 38 198, 149 5 210, 2, 4483, 0.0484014, 30
119 38 198, 149 5 210, 2, 8199, 0.0994417, 30
119 38 198, 149 5 210, 2, 2, 4.7153e-05, 30
119 38 198, 149 5 210, 2, 2, 6.4254e-05, 30
119 38 198, 149 5 210, 2, 2, 5.2218e-05, 30
119 38 198, 149 5 210, 2, 2, 5.933e-05, 30
119 38 198, 149 5 210, 2, 6158, 0.0700286, 30
119 38 198, 149 5 210, 2, 4508, 0.0501816, 30
119 38 198, 149 5 210, 2, 4277, 0.0590782, 30
119 38 198, 149 5 210, 2, 2173, 0.0287137, 30
119 38 198, 149 5 210, 2, 2, 0.000140689, 30
119 38 198, 149 5 210, 2, 16320, 0.244786, 30
119 38 198, 149 5 210, 2, 2, 5.5399e-05, 30
119 38 198, 149 5 210, 2, 2, 6.1961e-05, 30
119 38 198, 149 5 210, 2, 2, 6.3914e-05, 30
119 38 198, 149 5 210, 2, 2, 6.665e-05, 30
119 38 198, 149 5 210, 2, 2, 7.393e-05, 30
119 38 198, 149 5 210, 2, 2, 8.3567e-05, 30
119 38 198, 149 5 210, 2, 1768, 0.0230044, 30
119 38 198, 149 5 210, 2, 2, 7.672e-05, 30
119 38 198, 149 5 210, 2, 9906, 0.140257, 30
119 38 198, 149 5 210, 2, 10906, 0.13746, 30
119 38 198, 149 5 210, 2, 12061, 0.187449, 30
119 38 198, 149 5 210, 2, 8044, 0.117709, 30
119 38 198, 149 5 210, 2, 8092, 0.10521, 30
119 38 198, 149 5 210, 2, 43944, 0.526105, 30
119 38 198, 149 5 210, 2, 2, 6.2333e-05, 30
119 38 198, 149 5 210, 2, 2, 5.9634e-05, 30
119 38 198, 149 5 210, 2, 2, 6.1072e-05, 30
119 38 198, 149 5 210, 2, 2, 4.7329e-05, 30
119 38 198, 149 5 210, 2, 2, 6.795e-05, 30
119 38 198, 149 5 210, 2, 2, 9.8016e-05, 30
119 38 198, 149 5 210, 2, 2, 7.2404e-05, 30
119 38 198, 149 5 210, 2, 2, 6.8627e-05, 30
119 38 198, 149 5 210, 2, 2, 0.000109927, 30
119 38 198, 149 5 210, 2, 2, 5.9264e-05, 30
119 38 198, 149 5 210, 2, 2, 4.7831e-05, 30
119 38 198, 149 5 210, 2, 2, 5.6563e-05, 30
119 38 198, 149 5 210, 2, 2, 7.2922e-05, 30
119 38 198, 149 5 210, 2, 2, 0.000103656, 30
119 38 198, 149 5 210, 2, 2, 5.4927e-05, 30
119 38 198, 149 5 210, 2, 2, 6.2327e-05, 30
119 38 198, 149 5 210, 2, 11195, 0.139314, 30
119 38 198, 149 5 210, 2, 3980, 0.0477154, 30
119 38 198, 149 5 210, 2, 2239, 0.0203867, 30
119 38 198, 149 5 210, 2, 2, 7.8292e-05, 30
119 38 198, 149 5 210, 2, 1374, 0.0171945, 30
119 38 198, 149 5 210, 2, 2, 7.1351e-05, 30
119 38 198, 149 5 210, 2, 21780, 0.256547, 30
119 38 198, 149 5 210, 2, 2, 6.6808e-05, 30
119 38 198, 149 5 210, 2, 2, 5.8919e-05, 30
119 38 198, 149 5 210, 2, 2, 6.0027e-05, 30
119 38 198, 149 5 210, 2, 94097, 1.202, 30
119 38 198, 149 5 210, 2, 2, 5.8631e-05, 30
119 38 198, 149 5 210, 2, 2, 7.6586e-05, 30
119 38 198, 149 5 210, 2, 15719, 0.18711, 30
119 38 198, 149 5 210, 2, 11582, 0.161794, 30
119 38 198, 149 5 210, 2, 21581, 0.266688, 30
119 38 198, 149 5 210, 2, 21581, 0.274185, 30
119 38 198, 149 5 210, 2, 2, 9.2735e-05, 30
119 38 198, 149 5 210, 2, 2, 7.6118e-05, 30
119 38 198, 149 5 210, 2, 2, 5.0325e-05, 30
