start, goal, path_length, nodes_visited, time, num_evax
50 70 158, 12 5 79, 2, 32225, 0.277836, 6
50 70 158, 12 5 79, 2, 15229, 0.124652, 6
50 70 158, 12 5 79, 2, 43782, 0.358869, 6
50 70 158, 12 5 79, 2, 11352, 0.087896, 6
50 70 158, 12 5 79, 2, 43782, 0.367018, 6
50 70 158, 12 5 79, 357, 69168, 0.557893, 6
14 5 78, 12 5 79, 3, 5, 0.000101517, 6
14 5 78, 12 5 79, 3, 19, 0.000131114, 6
14 5 78, 12 5 79, 3, 19, 0.000119742, 6
14 5 78, 12 5 79, 3, 19, 0.000161174, 6
14 5 78, 12 5 79, 3, 19, 0.000127751, 6
14 5 78, 12 5 79, 3, 19, 0.000123847, 6
14 5 78, 12 5 79, 3, 19, 0.000139644, 6
14 5 78, 12 5 79, 3, 19, 0.000130841, 6
14 5 78, 12 5 79, 3, 19, 0.000132331, 6
14 5 78, 12 5 79, 3, 7, 0.000129182, 6
14 5 78, 12 5 79, 3, 4, 9.292e-05, 6
14 5 78, 12 5 79, 3, 19, 0.000139552, 6
14 5 78, 12 5 79, 3, 19, 0.00012601, 6
14 5 78, 12 5 79, 3, 19, 0.000126058, 6
14 5 78, 12 5 79, 3, 19, 0.000133526, 6
14 5 78, 12 5 79, 3, 19, 0.000171946, 6
14 5 78, 12 5 79, 3, 19, 0.00019115, 6
14 5 78, 12 5 79, 3, 19, 0.000125484, 6
14 5 78, 12 5 79, 3, 19, 0.000150906, 6
14 5 78, 12 5 79, 3, 19, 0.000122847, 6
14 5 78, 12 5 79, 3, 4, 9.3027e-05, 6
14 5 78, 12 5 79, 3, 4, 0.000239242, 6
14 5 78, 12 5 79, 3, 19, 0.000131247, 6
14 5 78, 12 5 79, 3, 19, 0.000122068, 6
14 5 78, 12 5 79, 3, 19, 0.000133349, 6
14 5 78, 12 5 79, 3, 19, 0.000125095, 6
14 5 78, 12 5 79, 3, 19, 0.00012246, 6
14 5 78, 12 5 79, 3, 19, 0.000124208, 6
14 5 78, 12 5 79, 3, 19, 0.000124413, 6
14 5 78, 12 5 79, 3, 17, 0.000116383, 6
14 5 78, 12 5 79, 3, 4, 8.9708e-05, 6
14 5 78, 12 5 79, 3, 19, 0.000142737, 6
14 5 78, 12 5 79, 3, 19, 0.000140293, 6
14 5 78, 12 5 79, 3, 19, 0.000134615, 6
14 5 78, 12 5 79, 3, 19, 0.000126109, 6
14 5 78, 12 5 79, 3, 19, 0.000125172, 6
14 5 78, 12 5 79, 3, 19, 0.000138672, 6
14 5 78, 12 5 79, 3, 19, 0.000126472, 6
14 5 78, 12 5 79, 3, 19, 0.00012663, 6
14 5 78, 12 5 79, 3, 19, 0.00012793, 6
14 5 78, 12 5 79, 3, 3, 0.000107081, 6
14 5 78, 12 5 79, 3, 4, 9.3763e-05, 6
14 5 78, 12 5 79, 3, 19, 0.000131099, 6
14 5 78, 12 5 79, 3, 19, 0.000141166, 6
14 5 78, 12 5 79, 3, 19, 0.000121709, 6
14 5 78, 12 5 79, 3, 19, 0.000128591, 6
14 5 78, 12 5 79, 3, 19, 0.000167386, 6
