start, goal, path_length, nodes_visited, time, num_evax
124 70 103, 149 5 210, 2, 23839, 0.301022, 15
124 70 103, 149 5 210, 2, 3033, 0.0273294, 15
124 70 103, 149 5 210, 293, 57449, 0.618626, 15
148 5 212, 149 5 210, 3, 11, 0.000297293, 15
148 5 212, 149 5 210, 3, 11, 0.000244562, 15
148 5 212, 149 5 210, 3, 12, 0.000452263, 15
148 5 212, 149 5 210, 3, 11, 0.00029418, 15
148 5 212, 149 5 210, 3, 4, 0.000118571, 15
148 5 212, 149 5 210, 3, 5, 0.000255385, 15
148 5 212, 149 5 210, 3, 5, 0.000169274, 15
148 5 212, 149 5 210, 3, 5, 0.000198129, 15
148 5 212, 149 5 210, 3, 5, 0.000164922, 15
148 5 212, 149 5 210, 3, 5, 0.000441304, 15
148 5 212, 149 5 210, 3, 5, 0.000209214, 15
148 5 212, 149 5 210, 3, 5, 0.000181591, 15
148 5 212, 149 5 210, 3, 6, 0.00014192, 15
148 5 212, 149 5 210, 3, 6, 0.000181562, 15
148 5 212, 149 5 210, 3, 4, 0.000163039, 15
148 5 212, 149 5 210, 3, 3, 0.000165152, 15
148 5 212, 149 5 210, 3, 5, 0.000222455, 15
148 5 212, 149 5 210, 3, 5, 0.000183805, 15
148 5 212, 149 5 210, 3, 4, 0.00011321, 15
148 5 212, 149 5 210, 3, 5, 0.000182656, 15
148 5 212, 149 5 210, 3, 4, 0.000141727, 15
148 5 212, 149 5 210, 3, 22627, 0.283904, 15
148 5 212, 149 5 210, 3, 5, 0.000136154, 15
148 5 212, 149 5 210, 3, 4, 0.000198936, 15
148 5 212, 149 5 210, 3, 5, 0.0001865, 15
148 5 212, 149 5 210, 3, 5, 0.000141492, 15
148 5 212, 149 5 210, 3, 5, 0.000182562, 15
148 5 212, 149 5 210, 3, 5, 0.000177707, 15
148 5 212, 149 5 210, 3, 5, 0.000129884, 15
148 5 212, 149 5 210, 3, 4, 0.000147769, 15
148 5 212, 149 5 210, 3, 5, 0.000257438, 15
148 5 212, 149 5 210, 2, 3, 0.000194574, 15
148 5 212, 149 5 210, 3, 5, 0.000189446, 15
148 5 212, 149 5 210, 3, 5, 0.000181446, 15
148 5 212, 149 5 210, 3, 5, 0.000154065, 15
148 5 212, 149 5 210, 3, 4, 0.000170476, 15
148 5 212, 149 5 210, 3, 5, 0.000161786, 15
148 5 212, 149 5 210, 3, 5, 0.000133511, 15
148 5 212, 149 5 210, 3, 5, 0.000194275, 15
148 5 212, 149 5 210, 3, 5, 0.000196662, 15
148 5 212, 149 5 210, 3, 5, 0.000157218, 15
148 5 212, 149 5 210, 3, 5, 0.000197766, 15
148 5 212, 149 5 210, 3, 5, 0.000138321, 15
148 5 212, 149 5 210, 3, 5, 0.000159685, 15
148 5 212, 149 5 210, 3, 5, 0.000195564, 15
148 5 212, 149 5 210, 3, 5, 0.000201444, 15
148 5 212, 149 5 210, 3, 5, 0.000193993, 15
148 5 212, 149 5 210, 3, 4, 0.00019946, 15
148 5 212, 149 5 210, 3, 5, 0.000193205, 15
148 5 212, 149 5 210, 3, 5, 0.000210791, 15
148 5 212, 149 5 210, 3, 5, 0.000187115, 15
148 5 212, 149 5 210, 3, 5, 0.000196283, 15
148 5 212, 149 5 210, 3, 5, 0.000183, 15
148 5 212, 149 5 210, 3, 4, 0.000177884, 15
148 5 212, 149 5 210, 3, 5, 0.00019494, 15
148 5 212, 149 5 210, 3, 5, 0.000206658, 15
148 5 212, 149 5 210, 3, 5, 0.000147423, 15
148 5 212, 149 5 210, 3, 5, 0.000146178, 15
148 5 212, 149 5 210, 3, 5, 0.00025817, 15
148 5 212, 149 5 210, 3, 4, 0.000178244, 15
148 5 212, 149 5 210, 3, 5, 0.000163995, 15
148 5 212, 149 5 210, 3, 5, 0.000152978, 15
148 5 212, 149 5 210, 3, 5, 0.000142834, 15
148 5 212, 149 5 210, 3, 5, 0.000151619, 15
148 5 212, 149 5 210, 3, 5, 0.000275823, 15
148 5 212, 149 5 210, 3, 4, 0.000131936, 15
148 5 212, 149 5 210, 3, 5, 0.000197138, 15
148 5 212, 149 5 210, 3, 4, 0.000136853, 15
148 5 212, 149 5 210, 3, 20642, 0.241616, 15
148 5 212, 149 5 210, 3, 4, 0.000165988, 15
148 5 212, 149 5 210, 3, 4, 0.000138904, 15
148 5 212, 149 5 210, 3, 5, 0.000189181, 15
148 5 212, 149 5 210, 3, 5, 0.000162593, 15
148 5 212, 149 5 210, 3, 5, 0.00013938, 15
148 5 212, 149 5 210, 3, 5, 0.000139271, 15
148 5 212, 149 5 210, 3, 5, 0.000251867, 15
148 5 212, 149 5 210, 3, 72848, 0.923727, 15
148 5 212, 149 5 210, 3, 4, 0.000168978, 15
148 5 212, 149 5 210, 3, 5, 0.000211624, 15
148 5 212, 149 5 210, 3, 5, 0.000139982, 15
