start, goal, path_length, nodes_visited, time, num_evax
47 5 234, 149 5 210, 2, 9826, 0.17033, 20
47 5 234, 149 5 210, 109, 31770, 0.380142, 20
149 5 212, 149 5 210, 3, 6, 0.000142843, 20
149 5 212, 149 5 210, 3, 95232, 0.956291, 20
149 5 212, 149 5 210, 3, 5, 0.00010617, 20
149 5 212, 149 5 210, 3, 6, 0.000121113, 20
149 5 212, 149 5 210, 3, 63366, 0.663017, 20
149 5 212, 149 5 210, 3, 4, 9.9533e-05, 20
149 5 212, 149 5 210, 3, 4, 0.000137297, 20
149 5 212, 149 5 210, 3, 4, 0.000141309, 20
149 5 212, 149 5 210, 3, 4, 0.000135501, 20
149 5 212, 149 5 210, 3, 4, 0.00013053, 20
149 5 212, 149 5 210, 3, 3, 0.000102678, 20
149 5 212, 149 5 210, 3, 4, 0.000134006, 20
149 5 212, 149 5 210, 3, 9, 0.000135365, 20
149 5 212, 149 5 210, 3, 5, 0.000134031, 20
149 5 212, 149 5 210, 3, 5, 9.4501e-05, 20
149 5 212, 149 5 210, 3, 5, 0.000103484, 20
149 5 212, 149 5 210, 3, 5, 0.000145408, 20
149 5 212, 149 5 210, 3, 5, 0.000109335, 20
149 5 212, 149 5 210, 3, 5, 0.000153241, 20
149 5 212, 149 5 210, 3, 5, 0.000142813, 20
149 5 212, 149 5 210, 3, 57518, 0.552207, 20
149 5 212, 149 5 210, 3, 5, 0.000160948, 20
149 5 212, 149 5 210, 3, 4, 9.9576e-05, 20
149 5 212, 149 5 210, 3, 5, 0.000137285, 20
149 5 212, 149 5 210, 3, 5, 0.000139476, 20
149 5 212, 149 5 210, 3, 4, 0.000159656, 20
149 5 212, 149 5 210, 3, 5, 0.000112884, 20
149 5 212, 149 5 210, 3, 5, 0.000135497, 20
149 5 212, 149 5 210, 3, 4, 0.000127766, 20
149 5 212, 149 5 210, 3, 5, 0.000135208, 20
149 5 212, 149 5 210, 3, 5, 0.000143708, 20
149 5 212, 149 5 210, 3, 5, 0.000142925, 20
149 5 212, 149 5 210, 3, 47700, 0.477287, 20
149 5 212, 149 5 210, 3, 5, 0.000145055, 20
149 5 212, 149 5 210, 3, 4, 9.8826e-05, 20
149 5 212, 149 5 210, 3, 4, 9.2701e-05, 20
149 5 212, 149 5 210, 3, 4, 0.000127537, 20
149 5 212, 149 5 210, 3, 20501, 0.21261, 20
149 5 212, 149 5 210, 3, 5, 0.000103021, 20
149 5 212, 149 5 210, 3, 5, 0.000115641, 20
149 5 212, 149 5 210, 3, 4, 0.000135295, 20
149 5 212, 149 5 210, 3, 4, 0.000174653, 20
149 5 212, 149 5 210, 3, 3, 0.000112499, 20
149 5 212, 149 5 210, 3, 5, 0.000162714, 20
149 5 212, 149 5 210, 3, 69869, 0.724336, 20
149 5 212, 149 5 210, 3, 5, 0.000119829, 20
149 5 212, 149 5 210, 3, 5, 0.000136043, 20
