start, goal, path_length, nodes_visited, time, num_evax
50 5 158, 12 5 79, 122, 7829, 0.600987, 15
50 5 158, 12 5 79, 122, 7829, 0.195583, 15
50 5 158, 12 5 79, 122, 7829, 0.331902, 15
50 5 158, 12 5 79, 122, 7829, 0.107748, 15
50 5 158, 12 5 79, 122, 7829, 0.371763, 15
50 5 158, 12 5 79, 122, 7829, 0.192276, 15
50 5 158, 12 5 79, 122, 7829, 0.512393, 15
50 5 158, 12 5 79, 122, 7803, 0.374518, 15
50 5 158, 12 5 79, 122, 7829, 0.250887, 15
50 5 158, 12 5 79, 122, 7829, 0.176932, 15
50 5 158, 12 5 79, 122, 7829, 0.189421, 15
50 5 158, 12 5 79, 122, 7829, 0.167052, 15
50 5 158, 12 5 79, 122, 7829, 0.257149, 15
50 5 158, 12 5 79, 122, 7829, 0.111799, 15
50 5 158, 12 5 79, 122, 7829, 0.135326, 15
50 5 158, 12 5 79, 122, 7829, 0.175858, 15
50 5 158, 12 5 79, 122, 7829, 0.18341, 15
50 5 158, 12 5 79, 122, 7829, 0.210417, 15
