start, goal, path_length, nodes_visited, time, num_evax
43 38 106, 12 5 79, 360, 59494, 1.16968, 10
43 38 106, 12 5 79, 360, 59494, 0.810708, 10
43 38 106, 12 5 79, 360, 59494, 1.25753, 10
43 38 106, 12 5 79, 361, 59958, 1.18264, 10
43 38 106, 12 5 79, 360, 59494, 0.819353, 10
43 38 106, 12 5 79, 360, 59494, 1.27867, 10
43 38 106, 12 5 79, 360, 59494, 1.15836, 10
43 38 106, 12 5 79, 360, 59494, 0.897996, 10
43 38 106, 12 5 79, 360, 59309, 1.32954, 10
43 38 106, 12 5 79, 360, 59494, 1.18367, 10
43 38 106, 12 5 79, 360, 59494, 0.892015, 10
43 38 106, 12 5 79, 360, 59456, 1.28128, 10
43 38 106, 12 5 79, 360, 59494, 1.27599, 10
