start, goal, path_length, nodes_visited, time, num_evax
115 5 160, 149 5 210, 138, 10798, 0.393159, 10
115 5 160, 149 5 210, 138, 10798, 0.216525, 10
115 5 160, 149 5 210, 138, 10798, 0.247905, 10
115 5 160, 149 5 210, 138, 10798, 0.318693, 10
115 5 160, 149 5 210, 138, 10798, 0.351674, 10
115 5 160, 149 5 210, 138, 10798, 0.190296, 10
115 5 160, 149 5 210, 138, 10798, 0.255185, 10
115 5 160, 149 5 210, 138, 10798, 0.393441, 10
115 5 160, 149 5 210, 138, 10798, 0.37897, 10
115 5 160, 149 5 210, 138, 10798, 0.274179, 10
115 5 160, 149 5 210, 138, 10798, 0.286565, 10
115 5 160, 149 5 210, 138, 10798, 0.328039, 10
115 5 160, 149 5 210, 138, 10798, 0.431558, 10
115 5 160, 149 5 210, 138, 10798, 0.280694, 10
115 5 160, 149 5 210, 138, 10798, 0.291173, 10
115 5 160, 149 5 210, 138, 10798, 0.333578, 10
115 5 160, 149 5 210, 138, 10798, 0.375663, 10
