start, goal, path_length, nodes_visited, time, num_evax
43 38 106, 12 5 79, 361, 59605, 3.04881, 15
43 38 106, 12 5 79, 359, 59210, 1.80651, 15
43 38 106, 12 5 79, 360, 59494, 2.38215, 15
43 38 106, 12 5 79, 360, 59560, 2.62385, 15
43 38 106, 12 5 79, 360, 59494, 1.3897, 15
43 38 106, 12 5 79, 360, 59494, 1.29953, 15
43 38 106, 12 5 79, 360, 59496, 1.30623, 15
43 38 106, 12 5 79, 360, 59494, 1.24392, 15
43 38 106, 12 5 79, 360, 59494, 1.37122, 15
43 38 106, 12 5 79, 360, 59494, 1.32839, 15
43 38 106, 12 5 79, 360, 59494, 1.6626, 15
