start, goal, path_length, nodes_visited, time, num_evax
50 38 158, 12 5 79, 310, 59494, 2.00267, 15
50 38 158, 12 5 79, 310, 59494, 1.42432, 15
50 38 158, 12 5 79, 310, 59494, 0.859459, 15
50 38 158, 12 5 79, 310, 59494, 1.23456, 15
50 38 158, 12 5 79, 307, 61150, 3.32112, 15
50 38 158, 12 5 79, 310, 59480, 1.97874, 15
50 38 158, 12 5 79, 310, 59494, 1.37442, 15
50 38 158, 12 5 79, 310, 59494, 1.37345, 15
50 38 158, 12 5 79, 310, 59494, 1.38462, 15
50 38 158, 12 5 79, 310, 59494, 1.19152, 15
50 38 158, 12 5 79, 310, 59494, 1.29005, 15
