start, goal, path_length, nodes_visited, time, num_evax
131 5 235, 149 5 210, 26, 193, 0.0171164, 15
131 5 235, 149 5 210, 26, 193, 0.00148791, 15
131 5 235, 149 5 210, 26, 193, 0.00203114, 15
131 5 235, 149 5 210, 26, 193, 0.00879684, 15
131 5 235, 149 5 210, 26, 193, 0.00262164, 15
131 5 235, 149 5 210, 26, 193, 0.00354343, 15
131 5 235, 149 5 210, 26, 193, 0.00393697, 15
131 5 235, 149 5 210, 26, 193, 0.0129298, 15
131 5 235, 149 5 210, 26, 193, 0.00484476, 15
131 5 235, 149 5 210, 26, 193, 0.00213651, 15
131 5 235, 149 5 210, 26, 193, 0.00511079, 15
131 5 235, 149 5 210, 26, 193, 0.00400007, 15
131 5 235, 149 5 210, 26, 193, 0.00406301, 15
131 5 235, 149 5 210, 26, 193, 0.0406875, 15
131 5 235, 149 5 210, 26, 193, 0.0102284, 15
131 5 235, 149 5 210, 26, 193, 0.201729, 15
131 5 235, 149 5 210, 26, 193, 0.00296767, 15
131 5 235, 149 5 210, 26, 193, 0.0832563, 15
131 5 235, 149 5 210, 26, 193, 0.00500739, 15
131 5 235, 149 5 210, 26, 193, 0.0933005, 15
