start, goal, path_length, nodes_visited, time, num_evax
47 5 234, 149 5 210, 109, 2372, 0.147875, 10
47 5 234, 149 5 210, 109, 2392, 0.291033, 10
47 5 234, 149 5 210, 109, 2390, 0.260707, 10
47 5 234, 149 5 210, 109, 2372, 0.257632, 10
47 5 234, 149 5 210, 109, 2391, 0.352501, 10
47 5 234, 149 5 210, 109, 2392, 0.255141, 10
47 5 234, 149 5 210, 109, 2384, 0.172045, 10
47 5 234, 149 5 210, 109, 2380, 0.396582, 10
47 5 234, 149 5 210, 109, 2390, 0.362563, 10
47 5 234, 149 5 210, 109, 2392, 0.305887, 10
47 5 234, 149 5 210, 109, 2380, 0.294299, 10
47 5 234, 149 5 210, 109, 2382, 0.315909, 10
47 5 234, 149 5 210, 109, 2379, 0.358782, 10
47 5 234, 149 5 210, 109, 2390, 0.385635, 10
47 5 234, 149 5 210, 109, 2390, 0.312942, 10
47 5 234, 149 5 210, 109, 2372, 0.306208, 10
47 5 234, 149 5 210, 109, 2379, 0.37728, 10
