start, goal, path_length, nodes_visited, time, num_evax
47 5 234, 149 5 210, 109, 2372, 0.424128, 30
47 5 234, 149 5 210, 109, 2394, 0.710661, 30
47 5 234, 149 5 210, 109, 2384, 0.47772, 30
47 5 234, 149 5 210, 109, 2398, 0.809982, 30
47 5 234, 149 5 210, 109, 2372, 0.658419, 30
47 5 234, 149 5 210, 109, 2394, 0.617283, 30
47 5 234, 149 5 210, 109, 2374, 0.709226, 30
47 5 234, 149 5 210, 109, 2372, 0.411767, 30
47 5 234, 149 5 210, 109, 2373, 0.587488, 30
47 5 234, 149 5 210, 109, 2373, 0.546714, 30
47 5 234, 149 5 210, 109, 2389, 0.794277, 30
47 5 234, 149 5 210, 109, 2381, 0.505442, 30
47 5 234, 149 5 210, 109, 2393, 0.524786, 30
47 5 234, 149 5 210, 109, 2372, 0.583943, 30
47 5 234, 149 5 210, 109, 2372, 0.815429, 30
