start, goal, path_length, nodes_visited, time, num_evax
45 5 194, 149 5 210, 111, 2758, 0.154672, 10
45 5 194, 149 5 210, 111, 2770, 0.240046, 10
45 5 194, 149 5 210, 111, 2766, 0.285363, 10
45 5 194, 149 5 210, 111, 2758, 0.305743, 10
45 5 194, 149 5 210, 111, 2777, 0.298552, 10
45 5 194, 149 5 210, 111, 2770, 0.279664, 10
45 5 194, 149 5 210, 111, 2770, 0.287904, 10
45 5 194, 149 5 210, 111, 2766, 0.357089, 10
45 5 194, 149 5 210, 111, 2768, 0.390057, 10
45 5 194, 149 5 210, 111, 2770, 0.249553, 10
45 5 194, 149 5 210, 111, 2758, 0.33041, 10
45 5 194, 149 5 210, 111, 2768, 0.351421, 10
45 5 194, 149 5 210, 111, 2765, 0.399628, 10
45 5 194, 149 5 210, 111, 2771, 0.333053, 10
45 5 194, 149 5 210, 111, 2776, 0.33842, 10
45 5 194, 149 5 210, 111, 2758, 0.353992, 10
45 5 194, 149 5 210, 111, 2764, 0.337765, 10
