start, goal, path_length, nodes_visited, time, num_evax
119 38 78, 12 5 79, 121, 6975, 1.17321, 30
119 38 78, 12 5 79, 120, 8738, 1.38877, 30
119 38 78, 12 5 79, 121, 8431, 1.91875, 30
119 38 78, 12 5 79, 121, 7067, 1.70519, 30
119 38 78, 12 5 79, 120, 7930, 1.58782, 30
119 38 78, 12 5 79, 118, 8366, 1.51056, 30
119 38 78, 12 5 79, 121, 6917, 1.55035, 30
119 38 78, 12 5 79, 118, 7570, 1.83445, 30
119 38 78, 12 5 79, 121, 8359, 1.75141, 30
119 38 78, 12 5 79, 123, 8665, 2.00349, 30
119 38 78, 12 5 79, 398, 59261, 6.86749, 30
