start, goal, path_length, nodes_visited, time, num_evax
121 5 27, 12 5 79, 110, 758, 0.074101, 15
121 5 27, 12 5 79, 110, 745, 0.00888788, 15
121 5 27, 12 5 79, 110, 731, 0.00873831, 15
121 5 27, 12 5 79, 110, 703, 0.029006, 15
121 5 27, 12 5 79, 114, 736, 0.00895327, 15
121 5 27, 12 5 79, 110, 754, 0.00927825, 15
121 5 27, 12 5 79, 110, 754, 0.0112894, 15
121 5 27, 12 5 79, 110, 754, 0.0474294, 15
121 5 27, 12 5 79, 110, 754, 0.0142261, 15
121 5 27, 12 5 79, 110, 754, 0.00944873, 15
121 5 27, 12 5 79, 110, 754, 0.0196002, 15
121 5 27, 12 5 79, 110, 754, 0.0115863, 15
121 5 27, 12 5 79, 110, 754, 0.010578, 15
121 5 27, 12 5 79, 110, 754, 0.00874201, 15
121 5 27, 12 5 79, 110, 754, 0.0267985, 15
121 5 27, 12 5 79, 110, 754, 0.113057, 15
121 5 27, 12 5 79, 110, 754, 0.00457651, 15
121 5 27, 12 5 79, 110, 754, 0.0184645, 15
121 5 27, 12 5 79, 110, 754, 0.0123356, 15
121 5 27, 12 5 79, 110, 754, 0.0828205, 15
