start, goal, path_length, nodes_visited, time, num_evax
45 5 194, 149 5 210, 111, 2770, 0.29055, 15
45 5 194, 149 5 210, 111, 2770, 0.188996, 15
45 5 194, 149 5 210, 111, 2774, 0.0947366, 15
45 5 194, 149 5 210, 111, 2778, 0.156042, 15
45 5 194, 149 5 210, 111, 2766, 0.28858, 15
45 5 194, 149 5 210, 111, 2770, 0.127574, 15
45 5 194, 149 5 210, 111, 2774, 0.174821, 15
45 5 194, 149 5 210, 111, 2772, 0.0957576, 15
45 5 194, 149 5 210, 111, 2771, 0.102756, 15
45 5 194, 149 5 210, 111, 2767, 0.176321, 15
45 5 194, 149 5 210, 111, 2774, 0.0684562, 15
45 5 194, 149 5 210, 111, 2768, 0.106482, 15
45 5 194, 149 5 210, 111, 2770, 0.0785348, 15
45 5 194, 149 5 210, 111, 2765, 0.189107, 15
45 5 194, 149 5 210, 111, 2764, 0.299902, 15
45 5 194, 149 5 210, 111, 2770, 0.0776241, 15
45 5 194, 149 5 210, 111, 2758, 0.086927, 15
45 5 194, 149 5 210, 111, 2768, 0.102459, 15
45 5 194, 149 5 210, 111, 2758, 0.0559005, 15
