start, goal, path_length, nodes_visited, time, num_evax
43 5 106, 12 5 79, 89, 4132, 0.414166, 15
43 5 106, 12 5 79, 89, 4132, 0.277769, 15
43 5 106, 12 5 79, 89, 4129, 0.294012, 15
43 5 106, 12 5 79, 89, 4131, 0.20619, 15
43 5 106, 12 5 79, 89, 4131, 0.382984, 15
43 5 106, 12 5 79, 90, 4173, 0.27253, 15
43 5 106, 12 5 79, 89, 4131, 0.396156, 15
43 5 106, 12 5 79, 89, 4129, 0.251788, 15
43 5 106, 12 5 79, 89, 4132, 0.108037, 15
43 5 106, 12 5 79, 89, 4132, 0.138169, 15
43 5 106, 12 5 79, 89, 4132, 0.224549, 15
43 5 106, 12 5 79, 89, 4132, 0.096842, 15
43 5 106, 12 5 79, 89, 4132, 0.205596, 15
43 5 106, 12 5 79, 89, 4131, 0.246154, 15
43 5 106, 12 5 79, 89, 4131, 0.260527, 15
43 5 106, 12 5 79, 89, 4131, 0.250307, 15
43 5 106, 12 5 79, 91, 4202, 0.223298, 15
43 5 106, 12 5 79, 89, 4132, 0.29743, 15
