start, goal, path_length, nodes_visited, time, num_evax
119 5 198, 149 5 210, 2, 494, 0.00933438, 15
119 5 198, 149 5 210, 2, 6070, 0.198036, 15
119 5 198, 149 5 210, 116, 4942, 0.149139, 15
