start, goal, path_length, nodes_visited, time, num_evax
50 70 158, 12 5 79, 2, 3778, 0.0848405, 20
50 70 158, 12 5 79, 2, 6743, 0.191116, 20
50 70 158, 12 5 79, 2, 12966, 0.398678, 20
50 70 158, 12 5 79, 2, 27370, 1.08045, 20
50 70 158, 12 5 79, 448, 87511, 5.15176, 20
