start, goal, path_length, nodes_visited, time, num_evax
131 38 235, 149 5 210, 182, 14340, 1.85076, 20
131 38 235, 149 5 210, 181, 14288, 1.65601, 20
131 38 235, 149 5 210, 174, 14309, 1.37049, 20
131 38 235, 149 5 210, 182, 14343, 1.25774, 20
131 38 235, 149 5 210, 176, 14344, 1.63336, 20
131 38 235, 149 5 210, 180, 14219, 1.27409, 20
131 38 235, 149 5 210, 182, 14349, 1.43954, 20
131 38 235, 149 5 210, 176, 14243, 1.63061, 20
131 38 235, 149 5 210, 179, 14349, 1.42304, 20
131 38 235, 149 5 210, 175, 14341, 1.76932, 20
131 38 235, 149 5 210, 182, 14345, 1.98363, 20
