start, goal, path_length, nodes_visited, time, num_evax
50 5 158, 12 5 79, 122, 7829, 1.18567, 30
50 5 158, 12 5 79, 122, 7829, 1.11744, 30
50 5 158, 12 5 79, 122, 7829, 1.29658, 30
50 5 158, 12 5 79, 122, 7805, 1.86228, 30
50 5 158, 12 5 79, 122, 7829, 1.1713, 30
50 5 158, 12 5 79, 122, 7829, 1.60793, 30
50 5 158, 12 5 79, 122, 7829, 1.43755, 30
50 5 158, 12 5 79, 122, 7788, 1.9022, 30
50 5 158, 12 5 79, 122, 7829, 1.83015, 30
50 5 158, 12 5 79, 122, 7829, 1.35284, 30
50 5 158, 12 5 79, 122, 7829, 1.80885, 30
50 5 158, 12 5 79, 122, 7778, 1.93767, 30
50 5 158, 12 5 79, 122, 7829, 2.04579, 30
