start, goal, path_length, nodes_visited, time, num_evax
115 70 160, 149 5 210, 244, 40070, 1.46627, 10
115 70 160, 149 5 210, 244, 40034, 1.1624, 10
115 70 160, 149 5 210, 244, 40076, 1.15155, 10
115 70 160, 149 5 210, 244, 40036, 1.57741, 10
115 70 160, 149 5 210, 240, 38020, 0.996187, 10
115 70 160, 149 5 210, 244, 40082, 0.844571, 10
115 70 160, 149 5 210, 243, 39586, 1.35144, 10
115 70 160, 149 5 210, 244, 40058, 1.36237, 10
115 70 160, 149 5 210, 244, 40052, 0.74631, 10
115 70 160, 149 5 210, 242, 39009, 1.06728, 10
115 70 160, 149 5 210, 244, 40055, 0.605063, 10
115 70 160, 149 5 210, 243, 40054, 1.13673, 10
115 70 160, 149 5 210, 244, 40057, 0.851947, 10
115 70 160, 149 5 210, 244, 40055, 1.15324, 10
115 70 160, 149 5 210, 244, 40059, 1.17311, 10
