start, goal, path_length, nodes_visited, time, num_evax
124 38 103, 149 5 210, 250, 38739, 0.663823, 3
124 38 103, 149 5 210, 250, 38739, 0.47645, 3
124 38 103, 149 5 210, 250, 38739, 0.56819, 3
124 38 103, 149 5 210, 250, 38739, 0.589857, 3
124 38 103, 149 5 210, 250, 38739, 0.504801, 3
124 38 103, 149 5 210, 250, 38739, 0.621313, 3
124 38 103, 149 5 210, 250, 38760, 0.741669, 3
124 38 103, 149 5 210, 250, 38739, 0.533049, 3
124 38 103, 149 5 210, 250, 38739, 0.469946, 3
124 38 103, 149 5 210, 250, 38739, 0.660139, 3
124 38 103, 149 5 210, 250, 38739, 0.468956, 3
124 38 103, 149 5 210, 250, 38739, 0.468788, 3
124 38 103, 149 5 210, 250, 38739, 0.704937, 3
124 38 103, 149 5 210, 250, 38739, 0.709505, 3
124 38 103, 149 5 210, 250, 38739, 0.512626, 3
