start, goal, path_length, nodes_visited, time, num_evax
121 5 27, 12 5 79, 110, 765, 0.180431, 30
121 5 27, 12 5 79, 110, 765, 0.212982, 30
121 5 27, 12 5 79, 110, 765, 0.105805, 30
121 5 27, 12 5 79, 110, 765, 0.162667, 30
121 5 27, 12 5 79, 110, 736, 0.253598, 30
121 5 27, 12 5 79, 110, 754, 0.204132, 30
121 5 27, 12 5 79, 110, 754, 0.116402, 30
121 5 27, 12 5 79, 110, 754, 0.185708, 30
121 5 27, 12 5 79, 110, 754, 0.174323, 30
121 5 27, 12 5 79, 110, 754, 0.152106, 30
121 5 27, 12 5 79, 110, 754, 0.284842, 30
121 5 27, 12 5 79, 110, 754, 0.214253, 30
121 5 27, 12 5 79, 110, 754, 0.207072, 30
121 5 27, 12 5 79, 110, 754, 0.287634, 30
121 5 27, 12 5 79, 110, 754, 0.263741, 30
121 5 27, 12 5 79, 110, 754, 0.194676, 30
121 5 27, 12 5 79, 110, 754, 0.182128, 30
121 5 27, 12 5 79, 110, 754, 0.186438, 30
121 5 27, 12 5 79, 110, 754, 0.268515, 30
121 5 27, 12 5 79, 110, 754, 0.188231, 30
121 5 27, 12 5 79, 110, 754, 0.189153, 30
