start, goal, path_length, nodes_visited, time, num_evax
131 5 235, 149 5 210, 26, 193, 0.0254226, 20
131 5 235, 149 5 210, 26, 193, 0.0285563, 20
131 5 235, 149 5 210, 26, 193, 0.0244327, 20
131 5 235, 149 5 210, 26, 193, 0.0214572, 20
131 5 235, 149 5 210, 26, 193, 0.0160605, 20
131 5 235, 149 5 210, 26, 193, 0.0615237, 20
131 5 235, 149 5 210, 26, 193, 0.0672347, 20
131 5 235, 149 5 210, 26, 193, 0.0254791, 20
131 5 235, 149 5 210, 26, 193, 0.0208718, 20
131 5 235, 149 5 210, 26, 193, 0.0176633, 20
131 5 235, 149 5 210, 26, 193, 0.0659014, 20
131 5 235, 149 5 210, 26, 193, 0.0193057, 20
131 5 235, 149 5 210, 26, 193, 0.0301537, 20
131 5 235, 149 5 210, 26, 193, 0.0100086, 20
131 5 235, 149 5 210, 26, 193, 0.0225212, 20
131 5 235, 149 5 210, 26, 193, 0.0268562, 20
131 5 235, 149 5 210, 26, 193, 0.0194216, 20
131 5 235, 149 5 210, 26, 193, 0.0107629, 20
131 5 235, 149 5 210, 26, 193, 0.0273927, 20
