start, goal, path_length, nodes_visited, time, num_evax
119 5 198, 149 5 210, 104, 5370, 0.865441, 30
119 5 198, 149 5 210, 104, 5370, 0.906315, 30
119 5 198, 149 5 210, 104, 5370, 0.979334, 30
119 5 198, 149 5 210, 104, 5370, 0.76163, 30
119 5 198, 149 5 210, 104, 5375, 1.18214, 30
119 5 198, 149 5 210, 104, 5371, 1.20874, 30
119 5 198, 149 5 210, 104, 5370, 1.16861, 30
119 5 198, 149 5 210, 104, 5370, 1.00542, 30
119 5 198, 149 5 210, 104, 5370, 1.01063, 30
119 5 198, 149 5 210, 104, 5370, 1.25142, 30
119 5 198, 149 5 210, 104, 5370, 0.917348, 30
119 5 198, 149 5 210, 104, 5370, 1.12784, 30
119 5 198, 149 5 210, 104, 5370, 1.41663, 30
119 5 198, 149 5 210, 104, 5370, 1.64941, 30
119 5 198, 149 5 210, 104, 5370, 1.56539, 30
