start, goal, path_length, nodes_visited, time, num_evax
47 38 234, 149 5 210, 139, 13074, 1.89075, 20
47 38 234, 149 5 210, 139, 12990, 2.92455, 20
47 38 234, 149 5 210, 140, 13070, 1.29279, 20
47 38 234, 149 5 210, 140, 13091, 2.02117, 20
47 38 234, 149 5 210, 139, 13065, 1.91711, 20
47 38 234, 149 5 210, 140, 13060, 1.40728, 20
47 38 234, 149 5 210, 139, 13043, 2.07956, 20
47 38 234, 149 5 210, 137, 12776, 2.6322, 20
47 38 234, 149 5 210, 140, 13130, 1.40766, 20
47 38 234, 149 5 210, 140, 13075, 1.88846, 20
