start, goal, path_length, nodes_visited, time, num_evax
115 70 160, 149 5 210, 244, 40057, 1.27743, 6
115 70 160, 149 5 210, 244, 40041, 0.914782, 6
115 70 160, 149 5 210, 244, 40057, 0.804596, 6
115 70 160, 149 5 210, 244, 40055, 0.618242, 6
115 70 160, 149 5 210, 244, 40113, 1.31194, 6
115 70 160, 149 5 210, 244, 40055, 0.568368, 6
115 70 160, 149 5 210, 244, 40060, 1.05238, 6
115 70 160, 149 5 210, 244, 40094, 0.88096, 6
115 70 160, 149 5 210, 244, 40055, 0.713384, 6
115 70 160, 149 5 210, 244, 40063, 1.55952, 6
115 70 160, 149 5 210, 244, 40057, 1.18364, 6
115 70 160, 149 5 210, 244, 40055, 0.583365, 6
115 70 160, 149 5 210, 244, 40057, 0.984223, 6
