start, goal, path_length, nodes_visited, time, num_evax
47 5 234, 149 5 210, 109, 2372, 0.181071, 15
47 5 234, 149 5 210, 109, 2372, 0.182308, 15
47 5 234, 149 5 210, 109, 2376, 0.125293, 15
47 5 234, 149 5 210, 109, 2372, 0.0309335, 15
47 5 234, 149 5 210, 109, 2372, 0.130601, 15
47 5 234, 149 5 210, 109, 2386, 0.141107, 15
47 5 234, 149 5 210, 109, 2372, 0.159074, 15
47 5 234, 149 5 210, 109, 2372, 0.053939, 15
47 5 234, 149 5 210, 109, 2372, 0.10005, 15
47 5 234, 149 5 210, 109, 2372, 0.124906, 15
47 5 234, 149 5 210, 109, 2372, 0.0750864, 15
47 5 234, 149 5 210, 109, 2372, 0.19765, 15
47 5 234, 149 5 210, 109, 2372, 0.0745692, 15
47 5 234, 149 5 210, 109, 2386, 0.269883, 15
47 5 234, 149 5 210, 109, 2372, 0.157152, 15
47 5 234, 149 5 210, 109, 2372, 0.146928, 15
47 5 234, 149 5 210, 109, 2372, 0.258506, 15
47 5 234, 149 5 210, 109, 2372, 0.235885, 15
