start, goal, path_length, nodes_visited, time, num_evax
124 70 103, 149 5 210, 295, 51291, 1.68535, 10
124 70 103, 149 5 210, 295, 51291, 1.33208, 10
124 70 103, 149 5 210, 295, 51288, 1.19134, 10
124 70 103, 149 5 210, 295, 51290, 1.50535, 10
124 70 103, 149 5 210, 294, 50736, 1.34857, 10
124 70 103, 149 5 210, 294, 50792, 1.11991, 10
124 70 103, 149 5 210, 295, 51345, 1.25958, 10
124 70 103, 149 5 210, 295, 51292, 1.37483, 10
124 70 103, 149 5 210, 295, 51288, 0.730592, 10
124 70 103, 149 5 210, 295, 51261, 1.62226, 10
124 70 103, 149 5 210, 295, 51289, 1.05819, 10
124 70 103, 149 5 210, 295, 51292, 0.952124, 10
124 70 103, 149 5 210, 295, 51264, 1.75126, 10
124 70 103, 149 5 210, 295, 51294, 1.69482, 10
