start, goal, path_length, nodes_visited, time, num_evax
45 38 194, 149 5 210, 163, 18216, 0.809873, 10
45 38 194, 149 5 210, 162, 18248, 0.291308, 10
45 38 194, 149 5 210, 162, 18253, 0.304415, 10
45 38 194, 149 5 210, 163, 18242, 0.392808, 10
45 38 194, 149 5 210, 163, 18228, 1.04661, 10
45 38 194, 149 5 210, 162, 18220, 0.275041, 10
45 38 194, 149 5 210, 163, 18216, 0.337675, 10
45 38 194, 149 5 210, 163, 18216, 0.44796, 10
45 38 194, 149 5 210, 162, 18323, 0.59793, 10
45 38 194, 149 5 210, 163, 18216, 0.419174, 10
45 38 194, 149 5 210, 163, 18216, 0.498484, 10
45 38 194, 149 5 210, 163, 18216, 0.32137, 10
45 38 194, 149 5 210, 163, 18230, 0.56098, 10
45 38 194, 149 5 210, 163, 18242, 0.404037, 10
45 38 194, 149 5 210, 163, 18302, 0.746425, 10
45 38 194, 149 5 210, 163, 18216, 0.518565, 10
45 38 194, 149 5 210, 163, 18220, 0.498246, 10
45 38 194, 149 5 210, 163, 18218, 0.723671, 10
