start, goal, path_length, nodes_visited, time, num_evax
45 38 194, 149 5 210, 163, 18217, 1.69451, 15
45 38 194, 149 5 210, 163, 18218, 1.31637, 15
45 38 194, 149 5 210, 163, 18222, 0.780896, 15
45 38 194, 149 5 210, 162, 18124, 1.03321, 15
45 38 194, 149 5 210, 162, 18177, 1.65734, 15
45 38 194, 149 5 210, 163, 18216, 1.19436, 15
45 38 194, 149 5 210, 162, 18208, 1.24652, 15
45 38 194, 149 5 210, 162, 18181, 1.43209, 15
45 38 194, 149 5 210, 163, 18213, 1.54013, 15
45 38 194, 149 5 210, 162, 18267, 1.13388, 15
45 38 194, 149 5 210, 163, 18314, 1.07939, 15
45 38 194, 149 5 210, 162, 18125, 1.75062, 15
